Orthogroup,Contig
OG0008353,0
OG0008352,Ofav_DN125244_c0_g1_i1.p1
OG0008351,Ofav_DN38036_c0_g1_i3.p1
OG0008351,Ofav_DN38036_c0_g2_i7.p1
OG0008350,Ofav_DN19980_c0_g2_i10.p2
OG0000160,Ofav_DN39723_c0_g1_i12.p1
OG0000161,Ofav_DN20655_c1_g1_i1.p1
OG0000162,Ofav_DN163230_c0_g1_i1.p1
OG0000163,Ofav_DN139894_c0_g1_i1.p1
OG0000163,Ofav_DN17476_c0_g1_i1.p1
OG0000163,Ofav_DN24921_c0_g1_i2.p2
OG0000163,Ofav_DN30218_c0_g1_i1.p1
OG0000163,Ofav_DN3175_c1_g2_i2.p2
OG0000163,Ofav_DN35200_c0_g1_i1.p4
OG0000163,Ofav_DN3618_c0_g1_i2.p1
OG0000163,Ofav_DN3618_c0_g2_i2.p1
OG0000164,Ofav_DN137124_c0_g1_i1.p1
OG0000164,Ofav_DN73089_c0_g1_i1.p1
OG0000164,Ofav_DN7474_c0_g2_i2.p1
OG0000165,Ofav_DN15095_c0_g2_i1.p1
OG0000165,Ofav_DN1573_c0_g2_i1.p1
OG0000165,Ofav_DN20103_c0_g1_i9.p1
OG0000165,Ofav_DN25572_c0_g1_i1.p1
OG0000165,Ofav_DN31359_c0_g1_i2.p1
OG0000165,Ofav_DN5461_c0_g1_i2.p1
OG0000165,Ofav_DN5461_c0_g1_i2.p2
OG0000165,Ofav_DN8267_c0_g1_i1.p1
OG0008359,Ofav_DN374988_c0_g1_i1.p1
OG0000167,0
OG0002988,Ofav_DN1241_c0_g1_i1.p1
OG0002988,Ofav_DN33295_c0_g2_i1.p1
OG0002988,Ofav_DN34459_c0_g1_i1.p1
OG0002989,Ofav_DN38830_c0_g2_i4.p1
OG0002980,0
OG0002981,Ofav_DN31613_c0_g1_i7.p1
OG0002981,Ofav_DN31613_c0_g2_i1.p1
OG0002981,Ofav_DN341724_c0_g1_i1.p1
OG0002982,0
OG0002983,Ofav_DN18288_c0_g1_i1.p1
OG0002983,Ofav_DN30164_c0_g1_i1.p1
OG0002984,0
OG0002985,0
OG0002986,0
OG0002987,0
OG0007756,Ofav_DN217106_c0_g1_i1.p1
OG0007757,Ofav_DN264355_c0_g1_i1.p1
OG0007757,Ofav_DN264355_c0_g1_i1.p2
OG0007754,Ofav_DN373526_c0_g1_i1.p1
OG0007754,Ofav_DN81653_c0_g1_i2.p1
OG0007755,Ofav_DN331240_c0_g1_i1.p1
OG0007752,Ofav_DN148926_c0_g1_i1.p1
OG0007752,Ofav_DN372879_c0_g1_i1.p1
OG0007753,Ofav_DN64625_c0_g1_i2.p1
OG0007750,Ofav_DN25838_c0_g1_i7.p1
OG0007750,Ofav_DN69646_c0_g1_i2.p1
OG0007751,Ofav_DN9229_c0_g1_i1.p1
OG0041549,Ofav_DN37655_c0_g2_i1.p1
OG0007758,Ofav_DN33838_c0_g1_i8.p1
OG0007758,Ofav_DN33838_c0_g1_i8.p2
OG0007759,Ofav_DN165478_c0_g1_i1.p1
OG0005668,Ofav_DN37094_c0_g1_i2.p1
OG0005668,Ofav_DN37094_c0_g2_i2.p1
OG0005669,Ofav_DN56415_c0_g2_i2.p1
OG0005669,Ofav_DN85975_c0_g1_i1.p1
OG0005669,Ofav_DN85975_c0_g2_i1.p1
OG0000298,0
OG0000299,Ofav_DN15519_c0_g2_i20.p1
OG0000299,Ofav_DN9010_c0_g1_i1.p2
OG0005664,Ofav_DN224666_c0_g1_i1.p1
OG0005664,Ofav_DN335823_c0_g1_i1.p1
OG0005665,Ofav_DN14145_c0_g4_i1.p1
OG0005666,0
OG0005667,Ofav_DN39361_c0_g2_i1.p1
OG0000292,0
OG0000293,0
OG0005662,0
OG0005663,0
OG0026601,0
OG0015720,Ofav_DN38403_c1_g1_i1.p1
OG0026600,0
OG0026603,0
OG0033207,Ofav_DN22713_c1_g1_i2.p1
OG0033206,0
OG0033205,0
OG0026602,0
OG0033203,0
OG0033202,0
OG0033201,0
OG0033200,0
OG0026605,0
OG0033209,0
OG0026604,0
OG0015721,Ofav_DN15453_c1_g1_i7.p1
OG0026607,Ofav_DN89979_c0_g2_i3.p1
OG0043849,Ofav_DN4833_c0_g2_i1.p1
OG0026606,0
OG0016912,0
OG0016913,0
OG0016910,0
OG0016911,0
OG0016916,0
OG0016917,Ofav_DN70131_c0_g1_i4.p1
OG0016914,0
OG0016915,0
OG0016918,0
OG0016919,Ofav_DN16141_c0_g1_i8.p1
OG0006409,Ofav_DN158687_c0_g1_i3.p1
OG0006408,Ofav_DN14761_c0_g1_i4.p1
OG0006401,Ofav_DN26305_c0_g1_i3.p1
OG0006400,Ofav_DN19553_c0_g1_i5.p1
OG0006403,Ofav_DN14818_c0_g1_i3.p1
OG0006402,Ofav_DN11261_c0_g2_i1.p1
OG0006405,Ofav_DN735_c2_g5_i1.p1
OG0006404,Ofav_DN19621_c1_g1_i17.p1
OG0006407,0
OG0006406,Ofav_DN13208_c0_g1_i12.p1
OG0028756,Ofav_DN499_c0_g1_i2.p1
OG0039629,0
OG0039628,Ofav_DN7074_c0_g1_i2.p1
OG0010459,Ofav_DN27441_c0_g1_i1.p1
OG0010458,Ofav_DN9765_c0_g1_i1.p1
OG0004139,Ofav_DN33819_c0_g1_i3.p1
OG0004139,Ofav_DN8045_c0_g3_i1.p1
OG0004138,Ofav_DN43584_c0_g1_i1.p1
OG0010455,0
OG0010454,Ofav_DN15294_c0_g1_i5.p2
OG0010457,Ofav_DN5560_c0_g1_i11.p2
OG0010456,Ofav_DN10357_c0_g2_i3.p1
OG0010451,Ofav_DN16277_c0_g2_i3.p1
OG0010450,0
OG0010453,Ofav_DN28320_c0_g1_i1.p1
OG0010452,Ofav_DN20221_c0_g5_i1.p1
OG0031030,0
OG0031031,Ofav_DN32329_c0_g1_i47.p1
OG0039623,Ofav_DN4574_c0_g1_i1.p1
OG0036755,Ofav_DN47031_c4_g1_i4.p1
OG0039622,Ofav_DN29132_c0_g1_i1.p1
OG0039621,Ofav_DN29192_c0_g1_i3.p1
OG0039620,Ofav_DN8509_c1_g2_i1.p1
OG0039627,Ofav_DN3700_c0_g1_i1.p3
OG0039626,Ofav_DN147827_c0_g1_i1.p1
OG0031038,Ofav_DN11290_c0_g2_i5.p1
OG0031039,Ofav_DN25216_c0_g1_i4.p1
OG0034268,0
OG0034269,Ofav_DN408_c1_g1_i4.p1
OG0034264,0
OG0034265,0
OG0034266,0
OG0034267,0
OG0034260,0
OG0034261,Ofav_DN20692_c0_g1_i14.p2
OG0034262,0
OG0034263,0
OG0045332,Ofav_DN41334_c0_g1_i11.p1
OG0040999,Ofav_DN336992_c0_g1_i1.p1
OG0040998,Ofav_DN84679_c0_g1_i1.p1
OG0040991,Ofav_DN61718_c0_g1_i1.p1
OG0040990,Ofav_DN33234_c0_g1_i1.p1
OG0040993,Ofav_DN378371_c0_g1_i1.p1
OG0040992,Ofav_DN112133_c0_g1_i4.p1
OG0036758,Ofav_DN43588_c0_g1_i2.p1
OG0040994,Ofav_DN134979_c0_g1_i1.p1
OG0040997,Ofav_DN323388_c0_g1_i1.p1
OG0040996,Ofav_DN209506_c0_g1_i1.p1
OG0002470,Ofav_DN10032_c0_g2_i4.p1
OG0002470,Ofav_DN2463_c0_g1_i1.p1
OG0002470,Ofav_DN2463_c0_g1_i1.p2
OG0002471,0
OG0002472,0
OG0002473,0
OG0002474,Ofav_DN436326_c0_g1_i1.p1
OG0002475,Ofav_DN14264_c0_g1_i3.p1
OG0002476,Ofav_DN431073_c0_g1_i1.p1
OG0002477,Ofav_DN54_c2_g1_i6.p1
OG0002477,Ofav_DN8197_c3_g1_i1.p1
OG0002478,Ofav_DN79359_c0_g1_i1.p1
OG0002479,0
OG0046234,Ofav_DN293304_c0_g1_i2.p1
OG0046234,Ofav_DN374679_c0_g1_i1.p1
OG0046235,Ofav_DN293549_c0_g1_i1.p2
OG0046235,Ofav_DN350726_c0_g1_i1.p1
OG0046232,Ofav_DN291_c2_g1_i11.p1
OG0046232,Ofav_DN41466_c0_g1_i18.p1
OG0046233,Ofav_DN2928_c0_g1_i1.p1
OG0046233,Ofav_DN2928_c0_g2_i4.p1
OG0046230,Ofav_DN290696_c0_g1_i1.p1
OG0046231,Ofav_DN29157_c1_g1_i2.p6
OG0012343,0
OG0012342,Ofav_DN141395_c1_g1_i1.p1
OG0012342,Ofav_DN5003_c1_g1_i6.p2
OG0012342,Ofav_DN63016_c0_g1_i5.p1
OG0012341,Ofav_DN52056_c0_g2_i3.p1
OG0012341,Ofav_DN84143_c0_g1_i1.p1
OG0012340,Ofav_DN4414_c0_g1_i1.p1
OG0012340,Ofav_DN68258_c0_g1_i8.p1
OG0012347,Ofav_DN52598_c2_g1_i3.p1
OG0012346,Ofav_DN9321_c0_g2_i4.p2
OG0012346,Ofav_DN9528_c0_g1_i1.p1
OG0012346,Ofav_DN9528_c0_g2_i1.p2
OG0012345,Ofav_DN114870_c0_g1_i7.p1
OG0012345,Ofav_DN21872_c0_g1_i1.p1
OG0012344,Ofav_DN14666_c0_g2_i1.p1
OG0012349,0
OG0012348,Ofav_DN28511_c0_g1_i2.p1
OG0012348,Ofav_DN28511_c0_g1_i2.p5
OG0013432,Ofav_DN111484_c0_g1_i2.p1
OG0013433,0
OG0013430,0
OG0013431,Ofav_DN42747_c0_g1_i1.p1
OG0013436,Ofav_DN26013_c0_g1_i5.p2
OG0013437,Ofav_DN54204_c0_g2_i1.p1
OG0013434,Ofav_DN77898_c0_g1_i2.p1
OG0013435,Ofav_DN262801_c0_g1_i1.p1
OG0013438,Ofav_DN19500_c0_g1_i1.p1
OG0013439,0
OG0014428,Ofav_DN2110_c0_g1_i3.p1
OG0014429,Ofav_DN25986_c0_g1_i1.p1
OG0029401,Ofav_DN192048_c0_g1_i1.p1
OG0029406,Ofav_DN1532_c0_g4_i1.p1
OG0029407,0
OG0011492,Ofav_DN22555_c0_g1_i9.p1
OG0011493,Ofav_DN18930_c1_g1_i6.p1
OG0011490,0
OG0011491,Ofav_DN10866_c1_g1_i2.p2
OG0011496,Ofav_DN135633_c0_g1_i2.p1
OG0011497,Ofav_DN15780_c0_g1_i5.p1
OG0011494,Ofav_DN16112_c0_g1_i2.p1
OG0011495,Ofav_DN11001_c0_g2_i2.p1
OG0000933,Ofav_DN102001_c0_g2_i3.p1
OG0000932,Ofav_DN18600_c0_g1_i9.p1
OG0000932,Ofav_DN18600_c1_g1_i1.p1
OG0000932,Ofav_DN45109_c0_g2_i1.p2
OG0011498,Ofav_DN32603_c0_g1_i2.p2
OG0011499,Ofav_DN14079_c1_g1_i3.p1
OG0000937,0
OG0000936,0
OG0000935,Ofav_DN102710_c1_g1_i1.p1
OG0000935,Ofav_DN45782_c0_g1_i2.p1
OG0000934,Ofav_DN13598_c0_g3_i2.p1
OG0000934,Ofav_DN26453_c0_g1_i2.p1
OG0000934,Ofav_DN31997_c0_g1_i4.p1
OG0000934,Ofav_DN35873_c0_g1_i5.p1
OG0029396,Ofav_DN51834_c0_g1_i4.p1
OG0029397,Ofav_DN380362_c0_g1_i1.p1
OG0008358,0
OG0029395,Ofav_DN264124_c0_g1_i1.p2
OG0029392,Ofav_DN214348_c0_g1_i1.p1
OG0029393,Ofav_DN325259_c0_g1_i1.p1
OG0029390,Ofav_DN12905_c2_g1_i1.p1
OG0029391,Ofav_DN13452_c0_g1_i1.p1
OG0029398,Ofav_DN111409_c0_g1_i3.p1
OG0029399,Ofav_DN15063_c0_g1_i3.p1
OG0009743,Ofav_DN51690_c1_g2_i4.p1
OG0009743,Ofav_DN51690_c1_g2_i4.p2
OG0009742,Ofav_DN11693_c0_g6_i1.p1
OG0009741,Ofav_DN13589_c0_g1_i4.p1
OG0009740,0
OG0009747,Ofav_DN15220_c0_g1_i4.p3
OG0009746,0
OG0009745,Ofav_DN12761_c0_g2_i1.p1
OG0009744,Ofav_DN32680_c1_g1_i6.p1
OG0009749,Ofav_DN7073_c0_g2_i1.p1
OG0009748,Ofav_DN2566_c2_g1_i5.p1
OG0029648,Ofav_DN27862_c0_g1_i1.p1
OG0029649,Ofav_DN218999_c0_g1_i1.p1
OG0029644,Ofav_DN432638_c0_g1_i1.p2
OG0029644,Ofav_DN5062_c0_g2_i1.p1
OG0029645,Ofav_DN12353_c0_g1_i16.p3
OG0029645,Ofav_DN27672_c0_g1_i4.p1
OG0029646,0
OG0029647,Ofav_DN52132_c0_g2_i1.p1
OG0029640,Ofav_DN17392_c0_g3_i1.p1
OG0029641,Ofav_DN20980_c0_g1_i1.p1
OG0029642,Ofav_DN34733_c0_g1_i4.p1
OG0029643,Ofav_DN71262_c0_g2_i1.p1
OG0003857,Ofav_DN139546_c1_g1_i1.p1
OG0003857,Ofav_DN274354_c0_g1_i1.p1
OG0042935,Ofav_DN131686_c0_g1_i3.p1
OG0042934,Ofav_DN21615_c0_g1_i11.p1
OG0042937,Ofav_DN91695_c0_g2_i2.p1
OG0015777,Ofav_DN42090_c0_g1_i1.p1
OG0015776,Ofav_DN3270_c0_g2_i1.p1
OG0015775,Ofav_DN17939_c0_g1_i1.p1
OG0015774,0
OG0015773,0
OG0015772,Ofav_DN59729_c0_g1_i1.p1
OG0015771,0
OG0015770,0
OG0046908,0
OG0042931,Ofav_DN19655_c0_g1_i3.p1
OG0042869,Ofav_DN151654_c0_g1_i1.p1
OG0015779,Ofav_DN21663_c0_g1_i1.p1
OG0015778,0
OG0042933,0
OG0042932,Ofav_DN325989_c0_g1_i1.p1
OG0016145,Ofav_DN11706_c0_g1_i2.p1
OG0016144,Ofav_DN2858_c2_g1_i11.p1
OG0016147,Ofav_DN375211_c0_g1_i1.p1
OG0016146,Ofav_DN19715_c2_g1_i9.p1
OG0016141,0
OG0016140,Ofav_DN44313_c0_g2_i1.p1
OG0016143,Ofav_DN10803_c0_g2_i4.p1
OG0016142,0
OG0023093,Ofav_DN44634_c0_g1_i3.p1
OG0023092,Ofav_DN90730_c0_g1_i4.p1
OG0023091,Ofav_DN114315_c0_g1_i4.p1
OG0023090,Ofav_DN18286_c0_g1_i1.p2
OG0016149,0
OG0016148,Ofav_DN11960_c0_g1_i13.p1
OG0023095,Ofav_DN14547_c1_g1_i6.p1
OG0023094,Ofav_DN32543_c0_g3_i1.p1
OG0015489,Ofav_DN57620_c1_g1_i5.p1
OG0015488,0
OG0015485,Ofav_DN196889_c0_g1_i1.p1
OG0015484,0
OG0015487,0
OG0015486,Ofav_DN8227_c0_g1_i5.p3
OG0015481,Ofav_DN20849_c0_g1_i10.p1
OG0015481,Ofav_DN20849_c0_g1_i10.p2
OG0015480,Ofav_DN25978_c0_g1_i21.p1
OG0015483,Ofav_DN17525_c0_g1_i12.p1
OG0015482,0
OG0017438,Ofav_DN17512_c0_g1_i1.p1
OG0017439,Ofav_DN29113_c0_g1_i1.p1
OG0017436,Ofav_DN46404_c0_g1_i1.p1
OG0017437,Ofav_DN163028_c0_g1_i1.p1
OG0017434,Ofav_DN70361_c0_g1_i1.p1
OG0017434,Ofav_DN70361_c0_g1_i1.p2
OG0017435,Ofav_DN379111_c0_g1_i1.p1
OG0017432,Ofav_DN27046_c1_g1_i1.p1
OG0017433,Ofav_DN94896_c0_g1_i1.p1
OG0017430,Ofav_DN11123_c0_g1_i6.p1
OG0017430,Ofav_DN11123_c0_g2_i1.p1
OG0017431,Ofav_DN475831_c0_g1_i1.p1
OG0008832,0
OG0008833,Ofav_DN7059_c0_g1_i5.p1
OG0008833,Ofav_DN7059_c0_g3_i3.p1
OG0008830,0
OG0008831,Ofav_DN1037_c0_g1_i2.p1
OG0008831,Ofav_DN45763_c0_g1_i1.p1
OG0008836,Ofav_DN112507_c0_g2_i1.p1
OG0008837,Ofav_DN76221_c2_g1_i1.p1
OG0008834,Ofav_DN34869_c0_g2_i3.p1
OG0008835,0
OG0008838,Ofav_DN12056_c0_g1_i1.p1
OG0008838,Ofav_DN12056_c0_g2_i2.p1
OG0008839,Ofav_DN9777_c0_g1_i10.p2
OG0008839,Ofav_DN9777_c0_g2_i3.p1
OG0026573,0
OG0026572,0
OG0026571,0
OG0026570,0
OG0026577,0
OG0026576,0
OG0026575,0
OG0026574,0
OG0028517,Ofav_DN30031_c0_g1_i1.p1
OG0028516,Ofav_DN318944_c0_g1_i1.p1
OG0026579,0
OG0026578,0
OG0028513,Ofav_DN15325_c0_g2_i1.p1
OG0028512,Ofav_DN14020_c1_g2_i1.p1
OG0028511,Ofav_DN16774_c0_g4_i1.p1
OG0028510,Ofav_DN4712_c0_g1_i1.p1
OG0022050,Ofav_DN11289_c0_g1_i8.p3
OG0022051,Ofav_DN267934_c0_g1_i1.p1
OG0022052,Ofav_DN389632_c0_g1_i1.p1
OG0022053,Ofav_DN69753_c0_g1_i2.p1
OG0022054,Ofav_DN320740_c0_g1_i1.p1
OG0022055,Ofav_DN780_c1_g1_i7.p1
OG0022056,0
OG0022057,Ofav_DN95665_c0_g1_i1.p1
OG0022058,Ofav_DN38794_c0_g1_i3.p1
OG0022059,Ofav_DN125556_c0_g1_i1.p1
OG0025008,Ofav_DN129650_c0_g1_i1.p1
OG0025009,Ofav_DN70919_c0_g1_i1.p1
OG0010004,Ofav_DN85149_c0_g2_i1.p1
OG0010005,Ofav_DN40083_c0_g1_i6.p1
OG0040722,Ofav_DN17906_c0_g1_i1.p1
OG0034368,0
OG0040723,Ofav_DN168399_c0_g1_i1.p1
OG0044142,Ofav_DN93378_c0_g1_i4.p2
OG0040720,Ofav_DN38661_c0_g1_i3.p1
OG0040721,Ofav_DN51833_c0_g1_i1.p1
OG0044143,Ofav_DN136927_c0_g2_i3.p1
OG0010008,Ofav_DN130800_c0_g2_i1.p1
OG0010009,0
OG0044140,Ofav_DN375887_c0_g1_i1.p1
OG0014161,Ofav_DN37537_c0_g1_i12.p1
OG0014160,0
OG0014163,Ofav_DN17736_c0_g1_i3.p1
OG0014162,0
OG0014165,Ofav_DN102002_c0_g1_i1.p2
OG0014164,Ofav_DN56672_c0_g1_i3.p1
OG0014167,Ofav_DN57517_c0_g1_i4.p1
OG0014166,0
OG0014169,Ofav_DN22540_c0_g1_i1.p1
OG0014168,Ofav_DN22963_c1_g1_i1.p1
OG0037438,Ofav_DN32262_c0_g1_i3.p1
OG0044141,Ofav_DN34745_c0_g2_i2.p1
OG0042152,Ofav_DN108606_c0_g1_i1.p1
OG0037439,Ofav_DN111149_c0_g1_i2.p1
OG0044146,Ofav_DN269592_c0_g1_i1.p1
OG0030004,Ofav_DN25526_c0_g1_i1.p1
OG0030005,Ofav_DN208502_c0_g1_i2.p1
OG0030006,Ofav_DN68535_c0_g1_i2.p1
OG0030007,Ofav_DN25949_c0_g1_i4.p1
OG0030007,Ofav_DN25949_c0_g2_i10.p1
OG0030000,Ofav_DN11533_c1_g2_i2.p1
OG0030001,Ofav_DN50572_c0_g1_i1.p1
OG0030002,Ofav_DN14838_c0_g2_i2.p1
OG0030003,Ofav_DN2228_c1_g1_i3.p1
OG0045130,Ofav_DN68313_c0_g1_i7.p1
OG0030008,Ofav_DN79195_c0_g2_i2.p1
OG0030009,Ofav_DN1205_c0_g3_i1.p1
OG0044147,Ofav_DN29782_c0_g1_i8.p2
OG0024069,Ofav_DN278870_c0_g1_i2.p1
OG0024068,Ofav_DN18998_c1_g2_i5.p1
OG0045131,0
OG0024063,0
OG0024062,Ofav_DN148651_c0_g1_i1.p1
OG0024061,0
OG0024060,Ofav_DN1077_c0_g1_i2.p1
OG0024067,Ofav_DN15135_c0_g1_i1.p1
OG0024066,Ofav_DN39260_c0_g1_i1.p1
OG0024065,Ofav_DN20764_c0_g1_i3.p1
OG0024064,Ofav_DN18515_c1_g1_i4.p1
OG0044144,Ofav_DN17342_c0_g1_i3.p1
OG0045079,Ofav_DN30262_c0_g1_i2.p2
OG0021653,Ofav_DN11248_c2_g1_i1.p1
OG0021652,Ofav_DN113921_c0_g1_i1.p1
OG0021651,Ofav_DN26112_c0_g1_i1.p1
OG0021650,Ofav_DN56967_c0_g1_i1.p2
OG0021657,0
OG0021656,Ofav_DN10223_c0_g1_i1.p2
OG0021655,Ofav_DN29200_c0_g1_i5.p2
OG0021654,Ofav_DN36591_c0_g2_i1.p1
OG0021659,Ofav_DN227240_c0_g1_i1.p2
OG0021658,Ofav_DN50001_c0_g1_i1.p1
OG0044145,Ofav_DN54504_c0_g1_i5.p1
OG0045078,Ofav_DN49369_c0_g1_i6.p1
OG0046382,Ofav_DN6108_c0_g1_i1.p3
OG0003024,Ofav_DN70242_c0_g3_i1.p1
OG0003025,Ofav_DN325_c0_g1_i4.p1
OG0003025,Ofav_DN325_c0_g1_i4.p2
OG0023879,0
OG0023878,Ofav_DN322094_c0_g1_i1.p2
OG0046383,Ofav_DN61710_c0_g1_i2.p2
OG0046383,Ofav_DN64970_c0_g1_i2.p2
OG0023871,Ofav_DN78890_c0_g1_i11.p1
OG0023870,Ofav_DN2138_c0_g1_i7.p1
OG0023873,Ofav_DN14028_c0_g1_i5.p1
OG0023872,0
OG0023875,Ofav_DN26390_c0_g2_i2.p1
OG0023874,Ofav_DN18459_c0_g1_i12.p1
OG0023877,Ofav_DN33486_c0_g1_i4.p1
OG0023876,Ofav_DN37673_c0_g1_i17.p1
OG0031757,Ofav_DN35753_c0_g2_i8.p1
OG0010514,Ofav_DN10838_c0_g1_i14.p1
OG0031755,Ofav_DN40717_c1_g1_i1.p1
OG0031755,Ofav_DN81263_c0_g1_i1.p1
OG0031754,Ofav_DN43587_c0_g1_i6.p1
OG0031753,Ofav_DN226641_c0_g1_i1.p1
OG0031752,Ofav_DN276699_c0_g1_i1.p1
OG0031752,Ofav_DN325515_c0_g1_i1.p1
OG0031751,Ofav_DN7752_c0_g1_i19.p1
OG0010515,0
OG0039560,Ofav_DN98852_c0_g1_i1.p1
OG0039561,Ofav_DN21999_c0_g1_i1.p1
OG0039562,Ofav_DN56723_c0_g1_i3.p1
OG0039563,Ofav_DN44169_c0_g1_i1.p1
OG0039564,Ofav_DN218842_c0_g1_i1.p1
OG0039565,Ofav_DN25527_c1_g2_i4.p1
OG0031759,Ofav_DN20214_c0_g1_i3.p1
OG0031758,Ofav_DN139486_c0_g1_i1.p1
OG0042053,Ofav_DN147660_c0_g1_i1.p1
OG0046878,0
OG0044021,Ofav_DN29577_c0_g1_i3.p1
OG0015646,Ofav_DN19065_c0_g1_i8.p1
OG0046381,Ofav_DN59632_c0_g1_i1.p1
OG0020522,Ofav_DN7333_c0_g1_i3.p1
OG0020523,Ofav_DN93187_c0_g1_i1.p2
OG0020520,Ofav_DN60370_c0_g1_i1.p1
OG0020521,Ofav_DN206264_c0_g1_i3.p1
OG0020526,Ofav_DN45963_c0_g1_i5.p1
OG0020527,Ofav_DN156001_c0_g1_i1.p1
OG0020524,Ofav_DN36632_c0_g1_i1.p1
OG0020525,Ofav_DN79550_c0_g1_i3.p1
OG0036110,Ofav_DN321042_c0_g1_i1.p1
OG0039697,Ofav_DN55060_c0_g1_i9.p1
OG0020528,Ofav_DN8572_c0_g1_i1.p1
OG0020529,Ofav_DN385285_c0_g1_i1.p1
OG0039692,Ofav_DN261966_c0_g1_i1.p1
OG0039693,Ofav_DN2882_c0_g1_i1.p1
OG0039690,Ofav_DN68294_c0_g1_i1.p1
OG0039691,Ofav_DN439406_c0_g1_i1.p1
OG0040299,Ofav_DN376856_c0_g1_i1.p1
OG0015648,Ofav_DN15000_c0_g2_i3.p1
OG0026968,Ofav_DN386973_c0_g1_i1.p1
OG0026969,Ofav_DN322417_c0_g1_i1.p1
OG0036111,Ofav_DN127438_c0_g1_i1.p1
OG0044023,Ofav_DN154247_c0_g1_i1.p1
OG0026960,Ofav_DN70534_c0_g1_i3.p1
OG0026961,Ofav_DN42829_c0_g1_i1.p1
OG0026962,Ofav_DN39023_c0_g3_i1.p1
OG0026963,Ofav_DN141501_c0_g1_i2.p1
OG0026964,Ofav_DN113771_c0_g1_i1.p1
OG0026965,Ofav_DN166003_c0_g1_i1.p1
OG0026966,Ofav_DN54398_c0_g2_i2.p1
OG0026967,Ofav_DN274707_c0_g1_i2.p1
OG0046579,0
OG0046578,0
OG0044022,Ofav_DN39319_c0_g1_i2.p1
OG0046571,0
OG0046570,0
OG0046573,0
OG0046384,Ofav_DN6171_c0_g1_i2.p1
OG0046575,0
OG0046574,0
OG0046577,0
OG0046576,0
OG0044025,Ofav_DN55760_c0_g1_i7.p1
OG0046385,Ofav_DN63401_c0_g2_i2.p1
OG0032268,Ofav_DN338851_c0_g1_i1.p1
OG0032268,Ofav_DN432498_c0_g1_i1.p1
OG0032268,Ofav_DN68887_c0_g1_i2.p1
OG0030772,Ofav_DN6617_c0_g2_i1.p1
OG0032269,Ofav_DN33911_c2_g1_i1.p1
OG0037348,Ofav_DN10549_c0_g2_i1.p1
OG0030773,Ofav_DN113329_c0_g4_i1.p1
OG0037346,Ofav_DN52024_c0_g1_i4.p1
OG0037347,Ofav_DN145715_c0_g1_i1.p1
OG0037344,Ofav_DN35761_c0_g1_i1.p1
OG0037345,Ofav_DN138544_c0_g1_i3.p1
OG0037342,Ofav_DN159991_c0_g1_i1.p1
OG0030770,Ofav_DN20922_c0_g1_i8.p1
OG0037340,Ofav_DN155457_c0_g1_i1.p1
OG0037341,Ofav_DN264741_c0_g1_i1.p1
OG0030771,Ofav_DN946_c2_g1_i6.p1
OG0005468,Ofav_DN171580_c0_g1_i1.p1
OG0005468,Ofav_DN416800_c0_g1_i1.p1
OG0005469,Ofav_DN139511_c0_g1_i1.p1
OG0005466,Ofav_DN1552_c0_g1_i2.p1
OG0005466,Ofav_DN1552_c0_g2_i1.p1
OG0005467,Ofav_DN12692_c0_g1_i7.p1
OG0005464,Ofav_DN14624_c0_g1_i16.p2
OG0005465,Ofav_DN268365_c0_g1_i1.p1
OG0005462,0
OG0005463,Ofav_DN43571_c0_g1_i6.p1
OG0005460,Ofav_DN139114_c0_g1_i1.p1
OG0005461,Ofav_DN14007_c0_g1_i1.p1
OG0030774,Ofav_DN1040_c3_g1_i1.p1
OG0001518,Ofav_DN1221_c0_g2_i1.p1
OG0001518,Ofav_DN1343_c0_g3_i1.p1
OG0001519,Ofav_DN38497_c0_g1_i6.p1
OG0001516,Ofav_DN28481_c0_g1_i1.p2
OG0001516,Ofav_DN3148_c5_g1_i3.p1
OG0001517,0
OG0001514,Ofav_DN206514_c0_g1_i1.p3
OG0001514,Ofav_DN29672_c0_g1_i3.p1
OG0001514,Ofav_DN40403_c0_g1_i8.p1
OG0001514,Ofav_DN431051_c0_g1_i1.p1
OG0001514,Ofav_DN6248_c0_g1_i10.p1
OG0001515,Ofav_DN388498_c0_g1_i1.p1
OG0001512,0
OG0001513,0
OG0001510,Ofav_DN223502_c0_g1_i1.p1
OG0001510,Ofav_DN62990_c0_g1_i1.p1
OG0001510,Ofav_DN8046_c0_g2_i1.p1
OG0001511,Ofav_DN156160_c0_g1_i1.p1
OG0001511,Ofav_DN237408_c0_g1_i1.p1
OG0001511,Ofav_DN26526_c1_g1_i3.p1
OG0001511,Ofav_DN46599_c0_g1_i3.p1
OG0001511,Ofav_DN87718_c0_g1_i1.p1
OG0001511,Ofav_DN97256_c0_g1_i2.p1
OG0032266,Ofav_DN337853_c0_g1_i1.p1
OG0032266,Ofav_DN453343_c0_g1_i1.p1
OG0044026,Ofav_DN27470_c0_g1_i1.p1
OG0032267,Ofav_DN338373_c0_g1_i1.p1
OG0026038,Ofav_DN225120_c0_g1_i1.p1
OG0026039,Ofav_DN38839_c1_g1_i1.p1
OG0026032,0
OG0026033,0
OG0026030,0
OG0026031,0
OG0026036,Ofav_DN68666_c0_g1_i1.p1
OG0026037,0
OG0026034,0
OG0026035,Ofav_DN33132_c0_g2_i10.p2
