Orthogroup,Contig
OG0044949,0
OG0044942,0
OG0044943,0
OG0044940,0
OG0044941,0
OG0041580,0
OG0044947,0
OG0044944,0
OG0044945,0
OG0046160,0
OG0046161,0
OG0023840,Cnat_DN266287_c0_g1_i1.p1
OG0023840,Cnat_DN266287_c0_g2_i2.p1
OG0023840,Cnat_DN318358_c6_g2_i11.p1
OG0023841,Cnat_DN266290_c0_g1_i16.p1
OG0023842,Cnat_DN266309_c3_g1_i7.p1
OG0023843,Cnat_DN266321_c1_g5_i1.p1
OG0023844,Cnat_DN266331_c0_g1_i1.p1
OG0023845,Cnat_DN266342_c0_g3_i1.p1
OG0023846,Cnat_DN266352_c1_g4_i2.p1
OG0023847,Cnat_DN266393_c4_g1_i2.p1
OG0023848,Cnat_DN266407_c0_g4_i4.p1
OG0023848,Cnat_DN284250_c2_g1_i5.p1
OG0023848,Cnat_DN293456_c3_g4_i2.p1
OG0023849,Cnat_DN266437_c1_g3_i3.p1
OG0031724,0
OG0031725,0
OG0031722,0
OG0031723,0
OG0031720,0
OG0031721,0
OG0039533,0
OG0039532,0
OG0039531,0
OG0039530,0
OG0039537,0
OG0039536,0
OG0039535,0
OG0039534,0
OG0039539,0
OG0039538,0
OG0000555,Cnat_DN265129_c0_g1_i4.p1
OG0000555,Cnat_DN307417_c0_g1_i19.p1
OG0000555,Cnat_DN316068_c4_g1_i2.p2
OG0000554,Cnat_DN264124_c4_g2_i7.p1
OG0000554,Cnat_DN302153_c1_g1_i8.p1
OG0000554,Cnat_DN305018_c0_g1_i1.p1
OG0000554,Cnat_DN305289_c2_g1_i7.p1
OG0000554,Cnat_DN305289_c2_g4_i1.p1
OG0000554,Cnat_DN310667_c2_g6_i1.p1
OG0014871,Cnat_DN264304_c0_g1_i1.p1
OG0035555,Cnat_DN417161_c0_g1_i1.p1
OG0000556,Cnat_DN265905_c2_g8_i1.p1
OG0000556,Cnat_DN275448_c3_g2_i1.p1
OG0000556,Cnat_DN286685_c1_g2_i2.p1
OG0000556,Cnat_DN313041_c1_g2_i3.p1
OG0035554,Cnat_DN415785_c0_g1_i1.p2
OG0000551,Cnat_DN255487_c0_g2_i1.p1
OG0000551,Cnat_DN284819_c0_g5_i2.p1
OG0000551,Cnat_DN285571_c0_g2_i1.p1
OG0000551,Cnat_DN285571_c0_g5_i1.p1
OG0035557,Cnat_DN418859_c0_g1_i1.p1
OG0014876,Cnat_DN264391_c3_g1_i7.p1
OG0031094,0
OG0031095,0
OG0031096,0
OG0031097,0
OG0020579,Cnat_DN170974_c0_g1_i1.p1
OG0014875,Cnat_DN264357_c0_g4_i1.p1
OG0014875,Cnat_DN600939_c0_g1_i1.p1
OG0031092,0
OG0031093,0
OG0020575,Cnat_DN170596_c0_g1_i1.p1
OG0020574,Cnat_DN170537_c0_g1_i1.p1
OG0020577,Cnat_DN170735_c0_g1_i1.p1
OG0014874,Cnat_DN264348_c0_g1_i2.p1
OG0020571,Cnat_DN170353_c0_g1_i1.p1
OG0020570,Cnat_DN170318_c0_g1_i1.p1
OG0020573,Cnat_DN170524_c0_g1_i2.p1
OG0020572,Cnat_DN170477_c0_g1_i1.p1
OG0035553,Cnat_DN415439_c0_g1_i1.p1
OG0035553,Cnat_DN657483_c0_g1_i1.p1
OG0044217,0
OG0041058,0
OG0028214,0
OG0044759,0
OG0044758,0
OG0026933,Cnat_DN331577_c0_g1_i1.p1
OG0026932,Cnat_DN331553_c0_g1_i1.p1
OG0026931,Cnat_DN330974_c0_g1_i1.p1
OG0026930,Cnat_DN330933_c0_g1_i1.p1
OG0026937,Cnat_DN332282_c0_g1_i1.p1
OG0026936,Cnat_DN332227_c0_g1_i1.p1
OG0026935,Cnat_DN332118_c0_g1_i1.p1
OG0026934,Cnat_DN33201_c0_g1_i1.p1
OG0026939,Cnat_DN332536_c0_g1_i1.p1
OG0026938,Cnat_DN332380_c0_g1_i1.p2
OG0030806,0
OG0030807,0
OG0039399,0
OG0039398,0
OG0039397,0
OG0030800,0
OG0039395,0
OG0039394,0
OG0039393,0
OG0039392,0
OG0039391,0
OG0030801,0
OG0046540,0
OG0031072,0
OG0046542,0
OG0046543,0
OG0046544,0
OG0030802,0
OG0046546,0
OG0031073,0
OG0046548,0
OG0046549,0
OG0030803,0
OG0031070,0
OG0031071,0
OG0031076,0
OG0031077,0
OG0031074,0
OG0031075,0
OG0039667,0
OG0039666,0
OG0039665,0
OG0039664,0
OG0039663,0
OG0041052,0
OG0039662,0
OG0022664,Cnat_DN248464_c0_g3_i2.p1
OG0039661,0
OG0041582,0
OG0039660,0
OG0026065,Cnat_DN303070_c0_g1_i3.p1
OG0026064,Cnat_DN303024_c2_g1_i2.p1
OG0026064,Cnat_DN307625_c2_g4_i1.p1
OG0026067,Cnat_DN303092_c3_g1_i5.p1
OG0026066,Cnat_DN303090_c1_g1_i1.p1
OG0026061,Cnat_DN302976_c0_g1_i4.p1
OG0026060,Cnat_DN302960_c0_g1_i6.p2
OG0026063,Cnat_DN303023_c0_g2_i2.p1
OG0026062,Cnat_DN303015_c1_g1_i16.p1
OG0026297,Cnat_DN307014_c0_g1_i2.p1
OG0026069,Cnat_DN303113_c0_g1_i9.p1
OG0026068,Cnat_DN303110_c2_g1_i3.p1
OG0026068,Cnat_DN310663_c0_g1_i1.p1
OG0041050,0
OG0022668,Cnat_DN248536_c0_g1_i1.p1
OG0004308,Cnat_DN282911_c0_g1_i6.p2
OG0004308,Cnat_DN282911_c0_g2_i2.p1
OG0004308,Cnat_DN284616_c0_g1_i2.p1
OG0004309,Cnat_DN283004_c0_g1_i8.p1
OG0004309,Cnat_DN49382_c0_g1_i1.p1
OG0004300,Cnat_DN281843_c0_g2_i2.p1
OG0004300,Cnat_DN302507_c2_g1_i8.p1
OG0004300,Cnat_DN302507_c2_g5_i3.p1
OG0004301,Cnat_DN282019_c2_g1_i8.p1
OG0004302,Cnat_DN282026_c1_g2_i8.p1
OG0004302,Cnat_DN282026_c1_g4_i3.p1
OG0004303,Cnat_DN282148_c5_g1_i6.p1
OG0004303,Cnat_DN651112_c0_g1_i1.p1
OG0004304,Cnat_DN282215_c0_g3_i4.p1
OG0004305,Cnat_DN282563_c0_g1_i3.p1
OG0004305,Cnat_DN308907_c0_g1_i1.p1
OG0004306,Cnat_DN282669_c0_g1_i2.p1
OG0004306,Cnat_DN517000_c0_g1_i1.p1
OG0004306,Cnat_DN635767_c0_g1_i1.p1
OG0004307,Cnat_DN282756_c0_g1_i4.p1
OG0004307,Cnat_DN282756_c0_g4_i4.p1
OG0044555,0
OG0018132,0
OG0018133,0
OG0018130,0
OG0018131,0
OG0018136,0
OG0018137,0
OG0018134,0
OG0018135,0
OG0018138,0
OG0018139,0
OG0044554,0
OG0026722,Cnat_DN315381_c2_g2_i2.p1
OG0042979,0
OG0042978,0
OG0044557,0
OG0026723,Cnat_DN315397_c1_g1_i4.p1
OG0030601,0
OG0042971,0
OG0026720,Cnat_DN315299_c3_g1_i3.p1
OG0042970,0
OG0042973,0
OG0042972,0
OG0042975,0
OG0044512,0
OG0042974,0
OG0042977,0
OG0042976,0
OG0015847,Cnat_DN285234_c0_g1_i4.p1
OG0015847,Cnat_DN285234_c1_g1_i3.p1
OG0044541,0
OG0044550,0
OG0044553,0
OG0040768,0
OG0040769,0
OG0005952,Cnat_DN271318_c3_g1_i1.p1
OG0005952,Cnat_DN307381_c2_g2_i3.p1
OG0005953,Cnat_DN271323_c0_g1_i10.p1
OG0005950,Cnat_DN271235_c0_g2_i1.p1
OG0019778,Cnat_DN113265_c0_g1_i1.p2
OG0019778,Cnat_DN463830_c0_g1_i1.p1
OG0005956,Cnat_DN271453_c0_g1_i10.p1
OG0005956,Cnat_DN283526_c2_g10_i1.p3
OG0005957,Cnat_DN271518_c0_g1_i10.p1
OG0005954,Cnat_DN271361_c0_g1_i3.p1
OG0005955,Cnat_DN271395_c2_g1_i5.p1
OG0005955,Cnat_DN310817_c0_g1_i3.p1
OG0019773,Cnat_DN112701_c0_g1_i1.p1
OG0019773,Cnat_DN592029_c0_g1_i1.p1
OG0019772,Cnat_DN112700_c0_g1_i1.p1
OG0005958,Cnat_DN271654_c5_g2_i2.p1
OG0005959,Cnat_DN271668_c0_g2_i6.p1
OG0019777,Cnat_DN113078_c0_g1_i2.p1
OG0019776,Cnat_DN112922_c0_g1_i1.p1
OG0019775,Cnat_DN112860_c0_g1_i1.p1
OG0019774,Cnat_DN112721_c0_g1_i1.p1
OG0040762,0
OG0040763,0
OG0040760,0
OG0034969,Cnat_DN302686_c2_g3_i1.p1
OG0034968,Cnat_DN302647_c2_g1_i1.p1
OG0022838,Cnat_DN251920_c0_g1_i3.p1
OG0034963,Cnat_DN302542_c1_g2_i4.p1
OG0034962,Cnat_DN302518_c0_g1_i5.p1
OG0034961,Cnat_DN302503_c0_g2_i1.p1
OG0034961,Cnat_DN302503_c0_g4_i2.p1
OG0022839,Cnat_DN251923_c0_g1_i1.p1
OG0034967,Cnat_DN302609_c2_g1_i5.p1
OG0034967,Cnat_DN305570_c3_g2_i5.p1
OG0034966,Cnat_DN302608_c0_g1_i2.p1
OG0034965,Cnat_DN302555_c0_g3_i2.p1
OG0034964,Cnat_DN302553_c2_g2_i11.p3
OG0040764,0
OG0040765,0
OG0022834,Cnat_DN251820_c0_g1_i1.p2
OG0022835,Cnat_DN251861_c0_g1_i2.p1
OG0021305,Cnat_DN205277_c0_g1_i1.p1
OG0021304,Cnat_DN205223_c0_g1_i2.p1
OG0021307,Cnat_DN205527_c0_g1_i1.p1
OG0021307,Cnat_DN54148_c0_g1_i1.p1
OG0021306,Cnat_DN205328_c0_g1_i2.p1
OG0021301,Cnat_DN204899_c0_g1_i2.p1
OG0021300,Cnat_DN204873_c0_g1_i1.p1
OG0021303,Cnat_DN205109_c1_g1_i1.p1
OG0021302,Cnat_DN2048_c0_g1_i1.p1
OG0021309,Cnat_DN205689_c0_g1_i1.p1
OG0021308,Cnat_DN205662_c0_g2_i1.p1
OG0006210,Cnat_DN284911_c2_g1_i5.p1
OG0006210,Cnat_DN306556_c1_g1_i14.p1
OG0006210,Cnat_DN308148_c2_g1_i11.p1
OG0006210,Cnat_DN308268_c4_g5_i2.p1
OG0006211,Cnat_DN284939_c2_g1_i7.p1
OG0006211,Cnat_DN296332_c0_g1_i6.p1
OG0006212,Cnat_DN284951_c4_g1_i2.p1
OG0006213,Cnat_DN284970_c0_g5_i2.p1
OG0006213,Cnat_DN383980_c0_g1_i1.p1
OG0006213,Cnat_DN583659_c0_g1_i1.p1
OG0006214,Cnat_DN284976_c3_g3_i1.p1
OG0006214,Cnat_DN303572_c0_g5_i2.p1
OG0006215,Cnat_DN285044_c1_g1_i4.p1
OG0006215,Cnat_DN285044_c1_g2_i3.p1
OG0006216,Cnat_DN285074_c0_g1_i2.p1
OG0006217,Cnat_DN285100_c0_g1_i6.p1
OG0006218,Cnat_DN285168_c2_g1_i2.p1
OG0006218,Cnat_DN293865_c0_g2_i4.p1
OG0006219,Cnat_DN285203_c0_g1_i1.p1
OG0042014,0
OG0042015,0
OG0042012,0
OG0042013,0
OG0042010,0
OG0042011,0
OG0044559,0
OG0040524,0
OG0040525,0
OG0040526,0
OG0040527,0
OG0040520,0
OG0040521,0
OG0040522,0
OG0040523,0
OG0040528,0
OG0040529,0
OG0035618,Cnat_DN461856_c0_g1_i1.p1
OG0035618,Cnat_DN651750_c0_g1_i1.p1
OG0035619,Cnat_DN462097_c0_g1_i1.p1
OG0044558,0
OG0035612,Cnat_DN458335_c0_g1_i1.p2
OG0035613,Cnat_DN458630_c0_g1_i1.p1
OG0035610,Cnat_DN457540_c0_g1_i1.p1
OG0035611,Cnat_DN458028_c0_g1_i1.p1
OG0035616,Cnat_DN461066_c0_g1_i1.p1
OG0035617,Cnat_DN46108_c0_g1_i1.p1
OG0035614,Cnat_DN458678_c0_g1_i1.p1
OG0035615,Cnat_DN459335_c0_g1_i1.p1
OG0045402,0
OG0037610,0
OG0037611,0
OG0037612,0
OG0037613,0
OG0037614,0
OG0037615,0
OG0037616,0
OG0037617,0
OG0037618,0
OG0037619,0
OG0032068,0
OG0032069,0
OG0032060,0
OG0032061,0
OG0032062,0
OG0032063,0
OG0032064,0
OG0032065,0
OG0032066,0
OG0032067,0
OG0015848,Cnat_DN285241_c0_g1_i14.p1
OG0029289,0
OG0045541,0
OG0045540,0
OG0045543,0
OG0045542,0
OG0045545,0
OG0045544,0
OG0045547,0
OG0045546,0
OG0045549,0
OG0045548,0
OG0041586,0
OG0043876,0
OG0043875,0
OG0043874,0
OG0043873,0
OG0043872,0
OG0032398,0
OG0032399,0
OG0032396,0
OG0032397,0
OG0032394,0
OG0032395,0
OG0032392,0
OG0032393,0
OG0032390,0
OG0032391,0
OG0045097,0
OG0045096,0
OG0007628,0
OG0007629,0
OG0045093,0
OG0029915,0
OG0045091,0
OG0045090,0
OG0007622,0
OG0007623,0
OG0007620,0
OG0007621,0
OG0007626,0
OG0007627,0
OG0007624,0
OG0007625,0
OG0008511,Cnat_DN248090_c0_g2_i1.p1
OG0008511,Cnat_DN308129_c0_g1_i4.p1
OG0008511,Cnat_DN312303_c1_g1_i3.p1
OG0008510,Cnat_DN247965_c0_g2_i1.p2
OG0008513,Cnat_DN248274_c0_g2_i3.p1
OG0008512,Cnat_DN248196_c1_g2_i1.p1
OG0008515,Cnat_DN248374_c0_g1_i1.p1
OG0008515,Cnat_DN580480_c0_g1_i1.p1
OG0008514,Cnat_DN248333_c0_g1_i6.p1
OG0008514,Cnat_DN388930_c0_g1_i1.p1
OG0008517,Cnat_DN248435_c1_g1_i1.p1
OG0008516,Cnat_DN248421_c0_g2_i1.p1
OG0008519,Cnat_DN248480_c0_g1_i3.p1
OG0008518,Cnat_DN248480_c0_g1_i3.p2
OG0008518,Cnat_DN248480_c0_g1_i3.p3
OG0005170,Cnat_DN140674_c0_g1_i1.p1
OG0005170,Cnat_DN179912_c0_g1_i2.p1
OG0005171,Cnat_DN141004_c0_g1_i1.p1
OG0005171,Cnat_DN273118_c0_g4_i1.p1
OG0005172,Cnat_DN141567_c0_g1_i1.p1
OG0005173,Cnat_DN141896_c0_g1_i1.p1
OG0005173,Cnat_DN512695_c0_g1_i1.p2
OG0005174,Cnat_DN142573_c0_g1_i1.p1
OG0005174,Cnat_DN236567_c1_g1_i1.p1
OG0005175,Cnat_DN142775_c1_g1_i1.p1
OG0005175,Cnat_DN410661_c0_g1_i1.p2
OG0005175,Cnat_DN578734_c0_g1_i1.p1
OG0005176,Cnat_DN143766_c0_g1_i1.p1
OG0005177,Cnat_DN143830_c0_g1_i1.p1
OG0005177,Cnat_DN206753_c0_g1_i2.p1
OG0005178,Cnat_DN144162_c0_g1_i1.p1
OG0005178,Cnat_DN256519_c0_g3_i2.p1
OG0005178,Cnat_DN256519_c0_g7_i1.p1
OG0005179,Cnat_DN144508_c0_g1_i2.p1
OG0005179,Cnat_DN225341_c0_g1_i2.p2
OG0005179,Cnat_DN270346_c2_g1_i2.p1
OG0041734,0
OG0039237,0
OG0041732,0
OG0041733,0
OG0041730,0
OG0041731,0
OG0046830,0
OG0046831,0
OG0046832,0
OG0046833,0
OG0046834,0
OG0042930,0
OG0046835,0
OG0032938,Cnat_DN188072_c0_g1_i6.p1
OG0032939,Cnat_DN188106_c0_g1_i1.p1
OG0046836,0
OG0032932,Cnat_DN187630_c0_g1_i1.p1
OG0032933,Cnat_DN187784_c1_g1_i1.p1
OG0032930,Cnat_DN187404_c0_g1_i1.p1
OG0032931,Cnat_DN187491_c0_g2_i1.p1
OG0032936,Cnat_DN188030_c1_g1_i1.p1
OG0032937,Cnat_DN188048_c0_g1_i2.p1
OG0032934,Cnat_DN187825_c0_g1_i2.p1
OG0032935,Cnat_DN188013_c0_g1_i2.p1
OG0032935,Cnat_DN275783_c0_g3_i1.p1
OG0004174,Cnat_DN270213_c8_g5_i2.p1
OG0004174,Cnat_DN314014_c1_g1_i16.p1
OG0024540,Cnat_DN276382_c3_g4_i1.p3
OG0016758,Cnat_DN304771_c0_g1_i8.p1
OG0016758,Cnat_DN312429_c2_g1_i8.p1
OG0016759,Cnat_DN304808_c0_g2_i2.p1
OG0024541,Cnat_DN276385_c4_g4_i2.p1
OG0016754,Cnat_DN304715_c0_g1_i5.p1
OG0016755,Cnat_DN304726_c0_g1_i2.p1
OG0016755,Cnat_DN304726_c1_g1_i1.p1
OG0016755,Cnat_DN315085_c0_g1_i9.p1
OG0016756,Cnat_DN304762_c2_g2_i6.p1
OG0016757,Cnat_DN304765_c0_g1_i15.p1
OG0016750,Cnat_DN304654_c8_g1_i7.p1
OG0016750,Cnat_DN314210_c1_g1_i3.p1
OG0016751,Cnat_DN304655_c0_g1_i1.p1
OG0016752,Cnat_DN304657_c0_g1_i6.p1
OG0016753,Cnat_DN304664_c0_g5_i5.p1
OG0016753,Cnat_DN317870_c3_g1_i3.p1
OG0003635,Cnat_DN102226_c0_g1_i1.p1
OG0003635,Cnat_DN203458_c0_g1_i1.p1
OG0003635,Cnat_DN203458_c0_g3_i1.p2
OG0003634,Cnat_DN101806_c0_g1_i1.p1
OG0003634,Cnat_DN117676_c0_g1_i1.p2
OG0010343,Cnat_DN298919_c0_g1_i17.p1
OG0010343,Cnat_DN474731_c0_g1_i1.p1
OG0003636,Cnat_DN102511_c0_g1_i1.p1
OG0003636,Cnat_DN303426_c0_g1_i1.p2
OG0003636,Cnat_DN317204_c1_g1_i1.p1
OG0010345,Cnat_DN298942_c1_g2_i7.p1
OG0010344,Cnat_DN298928_c0_g1_i7.p1
OG0003633,Cnat_DN101458_c1_g1_i1.p1
OG0003633,Cnat_DN117627_c0_g1_i1.p1
OG0003633,Cnat_DN51700_c0_g1_i1.p1
OG0010346,Cnat_DN298949_c0_g1_i6.p1
OG0010349,Cnat_DN298965_c0_g2_i6.p1
OG0010348,Cnat_DN298963_c1_g2_i2.p1
OG0003639,Cnat_DN103903_c0_g1_i1.p1
OG0003639,Cnat_DN303224_c1_g2_i2.p1
OG0003638,Cnat_DN103070_c0_g1_i1.p1
OG0024545,Cnat_DN276412_c2_g2_i6.p1
OG0024546,Cnat_DN276433_c1_g1_i9.p1
OG0024547,Cnat_DN276436_c0_g1_i4.p1
OG0012277,0
OG0012276,0
OG0012275,0
OG0012274,0
OG0012273,0
OG0012272,0
OG0012271,0
OG0012270,0
OG0012279,0
OG0012278,0
OG0042870,0
OG0010697,Cnat_DN304195_c0_g2_i6.p1
OG0010696,Cnat_DN304181_c0_g1_i8.p1
OG0010695,Cnat_DN304093_c1_g1_i10.p1
OG0010695,Cnat_DN671646_c0_g1_i1.p1
OG0010694,Cnat_DN304092_c0_g1_i3.p1
OG0010694,Cnat_DN304092_c0_g2_i1.p1
OG0010693,Cnat_DN304083_c2_g3_i2.p1
OG0010693,Cnat_DN604207_c0_g1_i1.p2
OG0010692,Cnat_DN304072_c0_g1_i6.p1
OG0010691,Cnat_DN304053_c0_g1_i4.p1
OG0010690,Cnat_DN304051_c1_g1_i1.p1
OG0010699,Cnat_DN304204_c1_g2_i3.p1
OG0010698,Cnat_DN304197_c1_g3_i1.p1
OG0010698,Cnat_DN307055_c1_g1_i5.p1
OG0034570,Cnat_DN290849_c0_g3_i4.p2
OG0034571,Cnat_DN290925_c2_g3_i3.p1
OG0034572,Cnat_DN290972_c3_g2_i7.p1
OG0034573,Cnat_DN291019_c0_g1_i9.p1
OG0034573,Cnat_DN315447_c3_g1_i1.p1
OG0034574,Cnat_DN291053_c0_g1_i2.p1
OG0034575,Cnat_DN291074_c1_g2_i1.p1
OG0034576,Cnat_DN291115_c0_g1_i4.p1
OG0034577,Cnat_DN291126_c3_g1_i3.p1
OG0034578,Cnat_DN291158_c0_g1_i3.p1
OG0034579,Cnat_DN291163_c2_g1_i2.p1
OG0042871,0
OG0042939,0
OG0028791,0
OG0045063,0
OG0028790,0
OG0039416,0
OG0028793,0
OG0045338,0
OG0028792,0
OG0028795,0
OG0042938,0
OG0028794,0
OG0028797,0
OG0039417,0
OG0028796,0
OG0013586,Cnat_DN214738_c0_g1_i1.p1
OG0013587,Cnat_DN214791_c0_g2_i1.p2
OG0013584,Cnat_DN214580_c0_g1_i2.p1
OG0013585,Cnat_DN214640_c0_g1_i1.p1
OG0013582,Cnat_DN214540_c0_g1_i2.p1
OG0013582,Cnat_DN281454_c0_g1_i3.p1
OG0013582,Cnat_DN286216_c1_g4_i1.p1
OG0013582,Cnat_DN444593_c0_g1_i1.p1
OG0013583,Cnat_DN214562_c0_g1_i1.p1
OG0013580,Cnat_DN214379_c0_g2_i1.p1
OG0013580,Cnat_DN39636_c0_g1_i1.p1
OG0013581,Cnat_DN214465_c0_g1_i2.p1
OG0013588,Cnat_DN214947_c0_g1_i1.p1
OG0013588,Cnat_DN297902_c0_g1_i3.p1
OG0013589,Cnat_DN215303_c0_g2_i1.p1
OG0046038,0
OG0046039,0
OG0046030,0
OG0046031,0
OG0046032,0
OG0046033,0
OG0046034,0
OG0046035,0
OG0046036,0
OG0046037,0
OG0011566,Cnat_DN324052_c0_g1_i1.p1
OG0011566,Cnat_DN44384_c0_g1_i1.p1
OG0011567,Cnat_DN324072_c0_g1_i1.p1
OG0011567,Cnat_DN543203_c0_g1_i1.p1
OG0011564,Cnat_DN32304_c0_g1_i1.p1
OG0011565,Cnat_DN323227_c0_g1_i1.p1
OG0011565,Cnat_DN536951_c0_g1_i1.p1
OG0012189,0
OG0012188,0
OG0011560,Cnat_DN320726_c0_g1_i1.p1
OG0011561,Cnat_DN320872_c0_g1_i1.p1
OG0011561,Cnat_DN590127_c0_g1_i1.p1
OG0012185,0
OG0012184,0
OG0012187,0
OG0012186,0
OG0012181,0
OG0012180,0
OG0012183,0
OG0012182,0
OG0013638,Cnat_DN220051_c0_g1_i2.p1
OG0013639,Cnat_DN220094_c0_g3_i1.p2
OG0013639,Cnat_DN220094_c0_g4_i2.p1
OG0013634,Cnat_DN219523_c1_g1_i1.p1
OG0013634,Cnat_DN303966_c1_g1_i2.p1
OG0013635,Cnat_DN219637_c1_g1_i1.p1
OG0013636,Cnat_DN219742_c0_g1_i1.p1
OG0013637,Cnat_DN219777_c0_g1_i1.p1
OG0013630,Cnat_DN219156_c0_g1_i1.p1
OG0013631,Cnat_DN219209_c0_g1_i1.p2
OG0013631,Cnat_DN237748_c0_g1_i1.p1
OG0013632,Cnat_DN219240_c0_g1_i2.p1
OG0013633,Cnat_DN219511_c0_g1_i2.p1
OG0013633,Cnat_DN264772_c0_g3_i7.p1
OG0009677,Cnat_DN287447_c1_g2_i3.p1
OG0009677,Cnat_DN309559_c1_g1_i11.p1
OG0009677,Cnat_DN309559_c1_g4_i1.p1
OG0009676,Cnat_DN287433_c1_g1_i2.p1
OG0009675,Cnat_DN287400_c0_g2_i3.p1
OG0009674,Cnat_DN287357_c0_g2_i8.p1
OG0009673,Cnat_DN287351_c0_g1_i5.p1
OG0009672,Cnat_DN287342_c0_g1_i6.p1
OG0009672,Cnat_DN40743_c0_g1_i1.p1
OG0009671,Cnat_DN287320_c0_g3_i6.p1
OG0009670,Cnat_DN287316_c0_g1_i8.p1
OG0009679,Cnat_DN287474_c0_g1_i1.p1
OG0009679,Cnat_DN289850_c4_g3_i4.p1
OG0009678,Cnat_DN287448_c2_g1_i5.p1
OG0029550,0
OG0029551,0
OG0029552,0
OG0029553,0
OG0029554,0
OG0029555,0
OG0029556,0
OG0029557,0
OG0029558,0
OG0029559,0
OG0034002,Cnat_DN272308_c0_g2_i1.p1
OG0026267,Cnat_DN306561_c2_g1_i5.p1
OG0026267,Cnat_DN308984_c1_g2_i3.p1
OG0026266,Cnat_DN306558_c2_g4_i5.p1
OG0026265,Cnat_DN306553_c1_g1_i10.p1
OG0026264,Cnat_DN30653_c0_g1_i1.p1
OG0026263,Cnat_DN306527_c0_g2_i2.p1
OG0026262,Cnat_DN306504_c0_g1_i4.p1
OG0026261,Cnat_DN306503_c1_g3_i4.p1
OG0026260,Cnat_DN306500_c1_g1_i4.p1
OG0034004,Cnat_DN272476_c0_g5_i7.p2
OG0037042,0
OG0042878,0
OG0026269,Cnat_DN306574_c2_g1_i10.p1
OG0026268,Cnat_DN306572_c0_g3_i3.p1
OG0009589,Cnat_DN285628_c2_g2_i1.p1
OG0009588,Cnat_DN285616_c0_g4_i4.p1
OG0009585,Cnat_DN285494_c2_g1_i2.p1
OG0009585,Cnat_DN297935_c0_g1_i7.p1
OG0009584,Cnat_DN285431_c1_g1_i1.p1
OG0009587,Cnat_DN285549_c5_g1_i2.p1
OG0009586,Cnat_DN285540_c0_g3_i2.p1
OG0009581,Cnat_DN285395_c1_g1_i3.p1
OG0009580,Cnat_DN285392_c3_g1_i5.p1
OG0009583,Cnat_DN285409_c0_g1_i5.p1
OG0009582,Cnat_DN285400_c4_g1_i5.p1
OG0009582,Cnat_DN308353_c2_g4_i3.p1
OG0042879,0
OG0016039,Cnat_DN289300_c0_g1_i13.p1
OG0016039,Cnat_DN289300_c0_g1_i13.p2
OG0016038,Cnat_DN289271_c12_g1_i3.p1
OG0016038,Cnat_DN387904_c0_g1_i1.p2
OG0016031,Cnat_DN289168_c2_g1_i7.p1
OG0016031,Cnat_DN289168_c2_g2_i2.p1
OG0016030,Cnat_DN289140_c0_g1_i4.p1
OG0016033,Cnat_DN289188_c2_g2_i1.p1
OG0016032,Cnat_DN289186_c2_g3_i1.p1
OG0016032,Cnat_DN299982_c3_g3_i2.p2
OG0016032,Cnat_DN304135_c1_g1_i20.p1
OG0016035,Cnat_DN289202_c1_g1_i5.p1
OG0016034,Cnat_DN289200_c0_g2_i3.p1
OG0016037,Cnat_DN289258_c0_g4_i2.p1
OG0016036,Cnat_DN289208_c0_g4_i2.p1
OG0008986,Cnat_DN268928_c1_g1_i3.p1
OG0008987,Cnat_DN268944_c0_g2_i4.p1
OG0008984,Cnat_DN268867_c0_g1_i6.p1
OG0008984,Cnat_DN274125_c1_g1_i15.p1
OG0008985,Cnat_DN268897_c3_g1_i12.p1
OG0008985,Cnat_DN296132_c0_g6_i1.p1
OG0008982,Cnat_DN268809_c1_g3_i4.p2
OG0008983,Cnat_DN268858_c1_g2_i14.p1
OG0008983,Cnat_DN293828_c0_g4_i1.p1
OG0008980,Cnat_DN268785_c1_g2_i1.p1
OG0008981,Cnat_DN268799_c0_g1_i12.p1
OG0008981,Cnat_DN268799_c0_g2_i4.p1
OG0008988,Cnat_DN268946_c0_g1_i16.p1
OG0008989,Cnat_DN268955_c0_g4_i2.p1
OG0008989,Cnat_DN289472_c5_g1_i2.p1
OG0008989,Cnat_DN293995_c0_g1_i5.p1
OG0036308,0
OG0017638,Cnat_DN458663_c0_g1_i1.p1
OG0017639,Cnat_DN459078_c0_g1_i1.p1
OG0025794,Cnat_DN298064_c0_g1_i5.p1
OG0025795,Cnat_DN298079_c2_g4_i2.p1
OG0025792,Cnat_DN298041_c1_g2_i2.p1
OG0025793,Cnat_DN298059_c0_g3_i5.p1
OG0025790,Cnat_DN298020_c1_g1_i1.p1
OG0025790,Cnat_DN314699_c1_g1_i5.p1
OG0025791,Cnat_DN298032_c4_g1_i1.p1
OG0017630,Cnat_DN454085_c0_g1_i1.p2
OG0017631,Cnat_DN454119_c0_g1_i1.p1
OG0017632,Cnat_DN454494_c0_g1_i1.p1
OG0017633,Cnat_DN455444_c0_g1_i1.p1
OG0017634,Cnat_DN455480_c0_g1_i1.p1
OG0017635,Cnat_DN456949_c0_g1_i1.p1
OG0017636,Cnat_DN457021_c0_g1_i1.p1
OG0017637,Cnat_DN457772_c0_g1_i1.p1
OG0038559,0
OG0023569,Cnat_DN262405_c5_g4_i11.p1
OG0023568,Cnat_DN262392_c0_g5_i5.p1
OG0023563,Cnat_DN262334_c0_g1_i19.p2
