"","abundance.sample1","abundance.sample2","abundance.sample3","abundance.sample4","counts.sample1","counts.sample2","counts.sample3","counts.sample4","length.sample1","length.sample2","length.sample3","length.sample4","countsFromAbundance"
"OG0010415",15.718024,13.038144,18.578892,34.162239,290,346.697,339.669,1120.365,2311.88,2042.086,2278.478,2294.267,"no"
"OG0010416",3.295919,7.24498,4.427873,14.559867,49,150.292,65,384.048,1862.88,1593.086,1829.478,1845.267,"no"
"OG0010417",3.405373,9.751257,10.245046,13.395671,30,105.909,88,208.003,1103.88,834.086,1070.478,1086.267,"no"
"OG0010418",10.718172,11.952453,10.251084,29.577502,47,114.153,61,252,549.467924082204,733.443603574178,741.599002088755,596.032216450463,"no"
"OG0010419",1.322331,4.170073,3.639544,1.901212,13,52.242,35,33,1231.88,962.086,1198.478,1214.267,"no"
"OG0010420",3.588738,6.801633,9.325998,17.827455,49,127.633,125.529,431.503,1710.88,1441.086,1677.478,1693.267,"no"
"OG0010421",28.052413,110.2236,39.423559,48.127124,120,491.781,159,356.705,536.014,342.639,502.632,518.501,"no"
"OG0010423",5.329768,7.641885,6.580781,12.600342,86,174.348,105,361,2021.88,1752.086,1988.478,2004.267,"no"
"OG0010424",14.612322,25.641913,23.492798,62.033548,54,101.859,81,395.113,463.063,305.063,429.695,445.579,"no"
"OG0010425",10.417947,20.741358,18.348708,26.617998,140,381.921,243,634,1683.88,1414.086,1650.478,1666.267,"no"
"OG0010426",34.571737,93.920634,65.532259,50.764474,177.112,498.969,320,453.079,641.938,407.993,608.561,624.373,"no"
"OG0010427",1.563931,5.122319,3.201251,6.154268,32,153.016,65,224.001,2563.88,2294.086,2530.478,2546.267,"no"
"OG0010428",2.963395,2.794981,3.792854,10.107591,14,13.734,17,82.996,591.976,377.374,558.588,574.436,"no"
"OG0010430",1.627408,5.067526,3.70678,8.060823,31,139.7,70,273,2386.88,2117.086,2353.478,2369.267,"no"
"OG0010431",1.543514,2.741194,3.267298,24.371049,38,100.483,80,1068.551,3084.88,2815.086,3051.478,3067.267,"no"
"OG0010432",12.265475,15.887577,13.835452,38.525936,180,324.612,200.436,1002.989,1838.88,1569.086,1805.478,1821.267,"no"
"OG0010433",11.184604,22.256664,15.508959,31.566082,147,399.1,200.788,735.161,1646.88,1377.086,1613.478,1629.267,"no"
"OG0010434",3.895303,7.822897,4.677138,12.636683,35,87.206,41,200.192,1125.88,856.086,1092.478,1108.267,"no"
"OG0010435",1.051016,2.055378,2.550797,7.797497,22,62.978,53,290.387,2622.88,2353.086,2589.478,2605.267,"no"
"OG0010436",8.156096,14.151612,9.599845,15.688115,74,159.782,85,251,1136.88,867.086,1103.478,1119.267,"no"
"OG0010437",11.030294,17.578931,34.502085,27.35622,210.905,486.669,654.04,930.006,2395.88,2126.086,2362.478,2378.267,"no"
"OG0010438",2.391908,4.90898,4.334597,9.87914,54,163.582,97.229,397,2828.88,2559.086,2795.478,2811.267,"no"
"OG0010439",2.465998,4.176403,8.159181,14.051575,22,46.121,71,221,1117.88,848.086,1084.478,1100.267,"no"
"OG0010440",1.39825,4.383257,4.507693,1.787086,5,17.022,15,11,448.075,298.224,414.711,430.604,"no"
"OG0010441",3.867256,7.067216,7.833739,11.723011,62,160.041,124.174,333.686,2008.88,1739.086,1975.478,1991.267,"no"
"OG0010442",1.028134,2.841462,3.66821,4.188697,17,66.677,60,123,2071.88,1802.086,2038.478,2054.267,"no"
"OG0010443",4.134609,6.786985,7.486727,13.954013,78,185.068,140,468,2363.88,2094.086,2330.478,2346.267,"no"
"OG0010444",3.531769,9.429343,11.139126,16.525662,27,84.42,82,219.419,957.936655743906,687.554241318616,917.42748544437,928.850035886853,"no"
"OG0010445",4.39886,5.56868,5.963497,11.357519,43,69.256,57.014,196,1224.88,955.086,1191.478,1207.267,"no"
"OG0010446",0.761796,2.157798,1.651992,3.5564,8,29.393,17,66,1315.88,1046.086,1282.478,1298.267,"no"
"OG0010447",2.737849,4.252668,4.438379,8.601783,13,21,20,71,594.975,379.225,561.584,577.432,"no"
"OG0010448",1.954735,3.641344,5.943072,7.594692,28,72.313,84,192.944,1794.88,1525.086,1761.478,1777.267,"no"
"OG0010449",19.002005,37.756571,29.655529,47.878416,195,499.555,298.035,868,1285.88,1016.086,1252.478,1268.267,"no"
"OG0010450",20.757489,47.18782,52.865293,73.526473,337.589,1086.41,850.282,2123.351,2037.88,1768.086,2004.478,2020.267,"no"
"OG0010452",18.77899,38.670845,32.592453,70.113449,260.601,739.761,446.02,1725.118,1738.88,1469.086,1705.478,1721.267,"no"
"OG0010453",2.771124,9.49155,6.401964,21.976604,27,117.549,61,378,1220.88,951.086,1187.478,1203.267,"no"
"OG0010455",25.267417,51.552426,52.579789,53.672744,272,724.379,555.001,1021.382,1348.88,1079.086,1315.478,1331.267,"no"
"OG0010456",13.827052,17.894685,13.920672,24.696425,223,408.03,222,707.2,2020.88,1751.086,1987.478,2003.267,"no"
"OG0010457",6.546269,17.585974,5.277548,18.398758,77,275.73,61,383,1473.88,1204.086,1440.478,1456.267,"no"
"OG0010458",6.525511,3.645762,9.046975,23.952846,128,103.876,176,835.533,2457.88,2188.086,2424.478,2440.267,"no"
"OG0010459",6.718842,16.924599,14.878831,53.101306,203,774.887,448,2860.33,3785.88,3516.086,3752.478,3768.267,"no"
"OG0010460",5.043667,10.064927,6.436899,18.226714,52,133.955,65,332,1291.88,1022.086,1258.478,1274.267,"no"
"OG0010461",1.51489,3.151171,1.955122,5.055753,32,97.539,41,190.016,2646.88,2377.086,2613.478,2629.267,"no"
"OG0010462",8.216007,23.65459,15.983012,32.910194,107,419.547,205.001,759.408,1631.88,1362.086,1598.478,1614.267,"no"
"OG0010463",2.481496,2.686115,1.558462,5.99637,26,36.484,16,111.024,1312.88,1043.086,1279.478,1295.267,"no"
"OG0010464",1.622241,5.276392,2.402083,7.268572,32.002,151.298,47,255,2471.88,2202.086,2438.478,2454.267,"no"
"OG0010465",5.777695,6.50837,7.513057,21.373638,90,142.554,115.655,590.968,1951.88,1682.086,1918.478,1934.267,"no"
"OG0010466",5.416947,10.329189,15.454298,26.097802,128,361.955,363.023,1098.001,2960.88,2691.086,2927.478,2943.267,"no"
"OG0010467",22.60803,45.493108,41.905368,62.155066,374,1068.126,685.772,1826.056,2072.88,1803.086,2039.478,2055.267,"no"
"OG0010468",2.943171,2.538274,0.883921,4.969112,4,5,1,11,170.298,151.276,140.992,154.862,"no"
"OG0010469",2.468502,3.822638,3.903349,9.500861,34,72.479,53.009,232,1725.88,1456.086,1692.478,1708.267,"no"
"OG0010470",1.148736,2.398802,2.564151,4.909401,11,29.052,24,82.969,1199.88,930.086,1166.478,1182.267,"no"
"OG0010471",0.41947,0.498093,2.897088,5.882893,4,6,27,99,1194.88,925.086,1161.478,1177.267,"no"
"OG0010472",6.400628,9.315919,7.368344,21.15941,57,102.636,64,332.186,1115.88,846.086,1082.478,1098.267,"no"
"OG0010473",6.967622,10.928599,9.185859,15.243036,69,138.192,89,266.54,1240.88,971.086,1207.478,1223.267,"no"
"OG0010474",18.033073,65.00226,36.281572,67.455411,119,471.532,231,780.329,826.88,557.086,793.478,809.267,"no"
"OG0010475",15.78842,31.411303,29.145852,49.120805,175,457.731,317.001,962.846,1388.88,1119.086,1355.478,1371.267,"no"
"OG0010477",26.937992,53.233308,44.028765,109.013952,781,2331.213,1271.648,5633.675,3632.88,3363.086,3599.478,3615.267,"no"
"OG0010478",7.423795,14.035992,13.582651,12.160012,146.035,401.195,265,425.387,2464.88,2195.086,2431.478,2447.267,"no"
"OG0010480",1.670833,6.064376,6.98451,14.24835,24,120.827,99,363,1799.88,1530.086,1766.478,1782.267,"no"
"OG0010481",1.468053,2.748492,3.936233,6.050165,59,170.576,158,434.001,5035.88,4766.086,5002.478,5018.267,"no"
"OG0010482",1.491801,1.270081,1.251858,8.264817,25,30.267,20.758,246.002,2099.88,1830.086,2066.478,2082.267,"no"
"OG0010484",21.038455,40.048581,39.71626,70.565244,366,996.095,684.047,2181.069,2179.88,1910.086,2146.478,2162.267,"no"
"OG0010485",3.948189,10.561578,8.164155,15.560871,15,42.826,29,102,476.057,311.398,442.686,458.561,"no"
"OG0010486",8.187091,6.698016,7.438606,21.495788,370,470.375,336.009,1734.631,5662.88,5393.086,5629.478,5645.267,"no"
"OG0010490",1.779382,4.279567,3.663634,8.597706,14,39.905,28,119,985.88,716.086,952.478,968.267,"no"
"OG0010491",263.578003,563.318981,298.465413,484.98449,936.221,2177.555,986.009,2964.434,445.076,296.862,411.714,427.607,"no"
"OG0010492",16.253735,18.351537,14.366719,25.499342,307.018,501.129,269,856.309,2366.88,2097.086,2333.478,2349.267,"no"
"OG0010493",6.235821,14.058833,11.389098,22.300998,73,219.147,131,462,1466.88,1197.086,1433.478,1449.267,"no"
"OG0010494",5.931519,13.676867,4.572116,18.654789,39,98.679,29,215,823.88,554.086,790.478,806.267,"no"
"OG0010495",14.478419,34.533894,22.981852,38.427919,231.31,778.889,363,1089.974,2001.88,1732.086,1968.478,1984.267,"no"
"OG0010496",5.1656,10.646558,6.143822,25.206951,85,248.444,100,736.592,2061.88,1792.086,2028.478,2044.267,"no"
"OG0010497",2.934687,8.367456,5.040843,11.993887,50,203.214,85,362.999,2134.88,1865.086,2101.478,2117.267,"no"
"OG0010498",13.449933,18.307316,8.129814,29.329982,47,84.343,33,222.77,437.867384251803,353.804260741771,505.873846009515,531.3428285643,"no"
"OG0010499",4.11634,11.57005,17.017971,8.748101,61,239.109,249,230,1856.88,1587.086,1823.478,1839.267,"no"
"OG0010500",12.451849,37.397273,0.114311,1.337811,220,946.708,2,42,2213.88,1944.086,2180.478,2196.267,"no"
"OG0010501",8.739521,10.520261,12.549914,15.634019,127,212.482,180,402.995,1820.88,1551.086,1787.478,1803.267,"no"
"OG0010502",2.289686,4.718522,4.701586,7.024253,66,205.345,135,360.894,3611.88,3342.086,3578.478,3594.267,"no"
"OG0010503",9.086676,4.318986,4.828251,17.732607,23,12.932,11,76,317.167,229.937,283.93,299.828,"no"
"OG0010504",2.083683,3.851366,2.597521,7.922466,58,161.389,72,393,3487.88,3218.086,3454.478,3470.267,"no"
"OG0010505",7.01,13.648433,21.159984,17.742627,105,285.616,313,471.551,1876.88,1607.086,1843.478,1859.267,"no"
"OG0010506",3.046896,6.010244,7.047357,15.357209,31,78.66,70.203,276,1274.88,1005.086,1241.478,1257.267,"no"
"OG0010507",10.248737,17.358485,15.536257,32.817812,216,535.944,325.056,1230.613,2640.88,2371.086,2607.478,2623.267,"no"
"OG0010508",2.609415,5.058341,4.075337,10.202535,44,121.399,68,305.574,2112.88,1843.086,2079.478,2095.267,"no"
"OG0010509",4.356743,5.906337,6.629641,16.488818,126,257.96,191,849.996,3623.88,3354.086,3590.478,3606.267,"no"
"OG0010510",2.68466,3.56664,7.856764,7.378919,32,53.216,83.951,135,1493.57130020189,1145.835168405,1331.64924136604,1279.88729153593,"no"
"OG0010511",4.094768,13.161017,11.543973,21.409268,78,362.818,218,725.079,2386.88,2117.086,2353.478,2369.267,"no"
"OG0010512",15.014184,35.145563,25.418404,37.67671,98,250.83,160,431,817.88,548.086,784.478,800.267,"no"
"OG0010514",0.619056,1.439889,1.621471,7.649298,7,21.507,18,153,1416.88,1147.086,1383.478,1399.267,"no"
"OG0010515",6.453179,8.180391,8.502876,13.715157,62,99.5,79.858,232.569,1203.88,934.086,1170.478,1186.267,"no"
"OG0010516",20.546305,43.036075,30.314722,89.863894,232,641.699,336.038,1794.874,1414.88,1145.086,1381.478,1397.267,"no"
"OG0010517",2.812814,12.996229,8.219425,14.493532,29,172.968,83,264,1291.88,1022.086,1258.478,1274.267,"no"
"OG0010519",4.083066,6.61761,3.841798,34.512152,55,122.198,51.002,824,1687.88,1418.086,1654.478,1670.267,"no"
"OG0010520",3.572946,13.053894,15.001781,19.476444,41,198.553,169.063,395.411,1437.88,1168.086,1404.478,1420.267,"no"
"OG0010521",3.486892,6.383632,9.948651,15.808569,33,76.149,92,264,1185.88,916.086,1152.478,1168.267,"no"
"OG0010522",2.210473,2.816469,5.386123,13.014259,61,116.922,148,640.001,3457.88,3188.086,3424.478,3440.267,"no"
"OG0010523",14.400736,24.206637,29.263985,75.989964,228,540.291,458,2135.837,1983.88,1714.086,1950.478,1966.267,"no"
"OG0010524",11.546886,23.147583,9.635936,34.038813,102,252.311,83,530.003,1106.88,837.086,1073.478,1089.267,"no"
"OG0010525",1.694269,2.185397,2.006545,6.881155,50,97.553,59,362.001,3697.88,3428.086,3664.478,3680.267,"no"
"OG0010528",4.19775,11.871506,10.077509,13.104836,101,424.348,241.088,561.47,3014.88,2745.086,2981.478,2997.267,"no"
"OG0010529",4.663653,8.785448,10.256954,17.649269,350,1044.936,771.207,2368.039,9403.88,9134.086,9370.478,9386.267,"no"
"OG0010531",0.812505,2.627522,1.435865,2.508432,11,32.189,13,32,1696.41537762845,940.807189775005,1128.33640521219,892.438810118831,"no"
"OG0010532",0.986954,5.777501,4.926246,6.769021,8.031,82.119,56,106.003,1019.65351528035,1091.55442432394,1416.70995431166,1095.52660563573,"no"
"OG0010534",1.530338,5.120851,4.103286,8.449436,26,123.966,68.993,255,2128.88,1859.086,2095.478,2111.267,"no"
"OG0010535",2.832214,9.063293,10.919149,16.917729,49,224.007,187.013,520,2167.88,1898.086,2134.478,2150.267,"no"
"OG0010536",2.534724,3.167186,2.884291,5.584473,48,86.734,54.144,188.015,2372.88,2103.086,2339.478,2355.267,"no"
"OG0010537",2.283007,3.07645,2.237485,12.503364,36,68.346,34.874,350,1975.88,1706.086,1942.478,1958.267,"no"
"OG0010538",3.694577,6.788653,7.856228,12.553395,37,87.08,77,222.021,1254.88,985.086,1221.478,1237.267,"no"
"OG0010539",1.617465,2.242585,2.448162,6.519544,53,112.021,80,381.001,4105.88,3836.086,4072.478,4088.267,"no"
"OG0010540",10.629458,24.902483,33.288723,67.396739,415.399,1500.413,1299.078,4700.702,4896.88,4627.086,4863.478,4879.267,"no"
"OG0010541",2.170372,4.431661,2.59943,7.688355,23,61.059,27,144,1327.88,1058.086,1294.478,1310.267,"no"
"OG0010542",2.521944,3.450488,2.65637,14.956592,29,52.617,30,304.29,1440.88,1171.086,1407.478,1423.267,"no"
"OG0010543",1.009138,3.516346,7.258684,31.080575,17,84.3,121,930,2110.88,1841.086,2077.478,2093.267,"no"
"OG0010544",13.651017,22.367947,26.332248,52.586015,379,934.691,727.995,2601.804,3478.88,3209.086,3445.478,3461.267,"no"
"OG0010545",2.407148,6.063778,1.247075,5.920795,16,44.461,8,69,832.88,563.086,799.478,815.267,"no"
"OG0010546",1.299772,8.429165,4.269404,6.947076,17,150.271,55,161,1638.88,1369.086,1605.478,1621.267,"no"
"OG0010547",18.912534,11.776628,9.101294,36.903273,561,528.608,269,1951.416,3716.88,3447.086,3683.478,3699.267,"no"
"OG0010548",3.456823,3.286117,2.998984,5.127487,72,100.133,62,190,2609.88,2340.086,2576.478,2592.267,"no"
"OG0010549",10.019216,29.017144,20.617887,46.042896,138,550.177,280,1124.314,1725.88,1456.086,1692.478,1708.267,"no"
"OG0010550",5.360119,9.438397,10.717692,18.921321,180,483.998,359,1133.346,4207.88,3938.086,4174.478,4190.267,"no"
"OG0010551",1.922175,2.540341,2.337502,8.954464,25.049,45.09,30,206.754,1632.88,1363.086,1599.478,1615.267,"no"
"OG0010552",1.885374,3.628347,3.128326,6.860552,106,320.099,176,689.152,7044.88,6775.086,7011.478,7027.267,"no"
"OG0010553",22.269457,40.283332,38.490498,42.684704,220,507.808,372,744.554,1237.88,968.086,1204.478,1220.267,"no"
"OG0010555",7.492965,14.094653,15.466441,21.616216,69,162.259,139.054,351.099,1153.88,884.086,1120.478,1136.267,"no"
"OG0010556",1.722996,5.843374,3.817721,7.606262,44,222.948,97,346.001,3199.88,2930.086,3166.478,3182.267,"no"
"OG0010557",4.507316,10.714054,9.061711,14.808817,20,49.537,38,113.989,556.003,355.072,522.616,538.482,"no"
"OG0010558",3.695691,17.360653,8.840538,14.038813,33,191.946,77,221,1118.88,849.086,1085.478,1101.267,"no"
"OG0010559",6.494427,10.234804,18.681133,47.900658,139,321.464,397,1824.267,2681.88,2412.086,2648.478,2664.267,"no"
"OG0010560",21.539195,12.341565,11.87795,41.109816,145,237.791,190.975,712.001,843.536328051072,1479.66665995812,2003.75185375961,1211.61875042632,"no"
"OG0010561",2.463794,5.983201,4.822112,7.749933,22,66.152,42,122,1118.88,849.086,1085.478,1101.267,"no"
"OG0010562",2.846326,5.756181,9.746711,16.945877,16,61.592,72,184,704.37000866099,821.729304156002,920.626336774528,759.599055930773,"no"
"OG0010563",9.023582,12.60533,12.125754,34.232853,89,158.573,116.998,596.149,1235.88,966.086,1202.478,1218.267,"no"
"OG0010564",1.708476,2.354965,2.035046,10.488855,23,43.455,27,250.278,1686.88,1417.086,1653.478,1669.267,"no"
"OG0010565",89.656328,257.201414,155.998028,304.109219,928.646,3443.208,1582.783,5565.439,1297.88,1028.086,1264.478,1280.267,"no"
"OG0010567",1.378252,2.713637,4.340671,9.616,25,70.78,78,310,2272.88,2003.086,2239.478,2255.267,"no"
"OG0010568",3.553814,7.028326,5.252026,16.446201,42,110.838,61,344,1480.88,1211.086,1447.478,1463.267,"no"
"OG0010569",7.645268,11.208931,11.373838,28.013769,96,177.827,148,615.626,1573.41680173435,1218.34968941267,1621.67446372157,1537.3607917719,"no"
"OG0010570",25.910391,18.549452,25.842052,62.066828,629,669.574,623.828,2683.175,3041.88,2772.086,3008.478,3024.267,"no"
"OG0010571",2.72322,0.754788,6.801061,5.941969,2,1,4,7,92.026,101.745,73.298,82.414,"no"
"OG0010573",123.190984,178.262983,152.388773,367.872634,3370.073,7330.703,4150.659,17933.091,3427.88,3158.086,3394.478,3410.267,"no"
"OG0010574",3.987624,3.814517,8.296054,14.023491,23,53.909,48,176.248,722.73466509681,1085.3314636435,721.071867429142,879.222773351372,"no"
"OG0010575",1.828418,1.691752,2.780109,4.415388,28,36.328,42.06,120,1918.88,1649.086,1885.478,1901.267,"no"
"OG0010576",9.956146,8.609794,14.962513,26.237796,345,371.083,355.031,1453.156,4342.03235795056,3309.92172527891,2957.12920378482,3874.49921537682,"no"
"OG0010577",4.272216,11.37077,8.532043,12.532411,36,116.391,70,186,1055.88,786.086,1022.478,1038.267,"no"
"OG0010578",8.349082,1.859422,2.028885,22.186316,10,3.414,2,43,150.081,140.996,122.852,135.586,"no"
"OG0010579",20.299277,40.481616,34.157231,85.383415,363.258,1048.94,603.318,2737.882,2242.33177998211,1989.90466257513,2201.26598111592,2243.22056362825,"no"
"OG0010580",3.971981,10.844859,6.796986,12.36915,40,140.099,67,220,1261.88,992.086,1228.478,1244.267,"no"
"OG0010581",2.41375,10.573173,3.17078,9.268014,12,54.542,15,80.205,622.952,396.154,589.568,605.401,"no"
"OG0010582",2.214422,3.50593,3.497618,13.908539,22,44.515,34,244,1244.88,975.086,1211.478,1227.267,"no"
"OG0010583",3.520321,4.661835,6.00319,11.475144,131,266.678,223,761.97,4662.88,4393.086,4629.478,4645.267,"no"
"OG0010585",1.622342,2.028565,2.69119,4.393003,46,86.722,76,222,3552.88,3283.086,3519.478,3535.267,"no"
"OG0010586",14.801961,27.529841,37.026781,74.127885,337.006,925.983,837.675,3004.311,2852.88,2583.086,2819.478,2835.267,"no"
"OG0010587",9.530527,32.420865,25.707597,51.28199,94,407.85,248.045,893.052,1235.88,966.086,1202.478,1218.267,"no"
"OG0010589",1.386832,3.141906,3.37361,8.813882,11,29.624,26,123,993.88,724.086,960.478,976.267,"no"
"OG0010590",7.264749,23.647966,20.974136,55.492587,68,278.089,191.77,916.403,1172.88,903.086,1139.478,1155.267,"no"
"OG0010591",0.999846,2.682939,1.525538,0.988447,12,43.114,18,21,1503.88,1234.086,1470.478,1486.267,"no"
"OG0010592",14.362323,38.454965,29.758315,63.228783,240,913.394,492.003,1876.581,2093.88,1824.086,2060.478,2076.267,"no"
"OG0010593",6.915237,9.840672,13.573533,43.652299,274,601.629,537.107,3087.037,4964.88,4695.086,4931.478,4947.267,"no"
"OG0010594",3.878033,7.230644,9.991278,20.141542,96,266.651,246,888.002,3101.88,2832.086,3068.478,3084.267,"no"
"OG0010595",1.743202,12.777994,3.656167,12.115759,9,68.394,18,109,646.934,411.052,613.558,629.371,"no"
"OG0010596",3.999998,6.20668,13.594371,18.23613,7,11.511,11,37,219.28249949425,142.433403339628,100.842669994294,141.938259367585,"no"
"OG0010597",3.386126,3.110759,5.900746,21.463466,2,4,3,22,74.01,98.7489942120235,63.3607869496501,71.7057122710749,"no"
"OG0010598",2.756218,8.06085,5.253619,11.483627,43,176.874,81,318.008,1954.88,1685.086,1921.478,1937.267,"no"
"OG0010599",5.29261,4.620556,6.018118,15.933345,102,129.062,115,546,2414.88,2145.086,2381.478,2397.267,"no"
"OG0010600",5.818524,10.762227,5.717658,16.420078,39,79.892,37,193,839.88,570.086,806.478,822.267,"no"
"OG0010601",574.074241,218.209541,1795.405392,335.666616,7586.329,3938.441,23373.964,7860.716,1655.88,1386.086,1622.478,1638.267,"no"
"OG0010602",2.151907,2.054618,3.34571,7.929115,30,39.518,46,196,1746.88,1477.086,1713.478,1729.267,"no"
"OG0010603",6.122607,12.032179,7.161967,18.672198,62,156.534,71,333.976,1268.88,999.086,1235.478,1251.267,"no"
"OG0010604",2.251767,5.105298,5.286359,14.394936,40,130.038,93,454.392,2225.88,1956.086,2192.478,2208.267,"no"
"OG0010605",0.669045,1.596311,2.642281,3.77072,10,33.322,39,100,1872.88,1603.086,1839.478,1855.267,"no"
"OG0010606",3.152569,5.902617,3.92389,8.118025,36,89.242,44,164,1430.88,1161.086,1397.478,1413.267,"no"
"OG0010607",2.045892,3.270689,4.096336,5.980955,36,82.414,71.374,187,2204.88,1935.086,2171.478,2187.267,"no"
"OG0010608",6.074321,13.294759,11.256718,36.888141,73,213.988,133,784.76,1505.88,1236.086,1472.478,1488.267,"no"
"OG0010609",10.704139,5.413852,1.912135,24.675193,7,6.634,1,25.887,81.943,94.107,65.176,73.392,"no"
"OG0010610",5.132694,7.828816,7.895411,14.623323,99,218.88,151,501.527,2416.88,2147.086,2383.478,2399.267,"no"
"OG0010611",2.063915,7.350168,4.067378,8.987793,49,258.904,96,379.938,2974.88,2705.086,2941.478,2957.267,"no"
"OG0010612",5.140944,7.664551,6.916234,19.882183,96,206.603,128,660.002,2339.88,2070.086,2306.478,2322.267,"no"
"OG0010613",35.38913,65.097079,81.231612,116.523169,1070.078,2982.991,2447.831,6281.58,3788.88,3519.086,3755.478,3771.267,"no"
"OG0010614",0.505307,2.152576,0.723082,4.467647,5,27.191,7,78.057,1239.88,970.086,1206.478,1222.267,"no"
"OG0010615",18.891948,57.416613,30.131826,40.136806,131,447.906,202,488.402,868.88,599.086,835.478,851.267,"no"
"OG0010616",0.832065,1.035314,1.39501,11.089169,2,3,3,45,301.188,222.53,268.011,283.886,"no"
"OG0010617",16.410535,31.893047,37.655303,62.418728,272,750.473,617.429,1837.371,2076.88,1807.086,2043.478,2059.267,"no"
"OG0010620",5.61081,7.111137,7.641804,17.613984,168,322.433,228.009,940.226,3751.88,3482.086,3718.478,3734.267,"no"
"OG0010621",10.013594,16.657621,19.15819,27.505878,103,221.047,192.999,499.841,1288.88,1019.086,1255.478,1271.267,"no"
"OG0010622",23.126055,31.507984,30.462926,54.046081,783.017,1610.058,1396.241,3790.65,4242.62501409774,3924.28495814343,5712.12418750018,4906.59456867237,"no"
"OG0010623",1.118936,7.296369,6.646895,6.691169,8,59.484,46,84.004,895.88,626.086,862.478,878.267,"no"
"OG0010625",4.851086,6.316626,5.721139,20.429535,89,166.896,104,666.199,2298.88,2029.086,2265.478,2281.267,"no"
"OG0010626",3.162683,2.648405,3.490593,15.851661,45,52.181,49,399.995,1782.88,1513.086,1749.478,1765.267,"no"
"OG0010627",2.208797,1.126642,2.740835,4.606511,7,4.001,8,25,397.107,272.752,363.761,379.663,"no"
"OG0010628",2.928613,4.717177,2.786557,5.863374,52,120.09,49,185,2224.88,1955.086,2191.478,2207.267,"no"
"OG0010629",0.682117,2.130793,2.218638,6.871184,17,79.162,55,305,3122.88,2853.086,3089.478,3105.267,"no"
"OG0010630",2.041864,2.798453,2.23373,6.021595,16,25.948,17,83,981.88,712.086,948.478,964.267,"no"
"OG0010631",23.859307,39.787584,35.066711,73.292807,813.033,2072.418,1192.041,4455.036,4269.88,4000.086,4236.478,4252.267,"no"
"OG0010632",7.136852,12.545598,11.23972,18.804136,120,300.111,187.002,561.586,2106.88,1837.086,2073.478,2089.267,"no"
"OG0010633",8.117671,13.787085,13.19871,32.260273,119,281.336,191,838.946,1836.88,1567.086,1803.478,1819.267,"no"
"OG0010634",3.033403,4.833281,6.49155,7.779965,84,201.402,179,383.929,3469.88,3200.086,3436.478,3452.267,"no"
"OG0010636",7.898123,15.743114,20.227046,46.750713,150.071,432.77,381,1579.321,2380.88,2111.086,2347.478,2363.267,"no"
"OG0010637",4.621059,6.835245,4.198997,28.614479,68,140.102,61,746.998,1843.88,1574.086,1810.478,1826.267,"no"
"OG0010638",11.909162,31.168316,12.592883,51.824618,48,132.329,47.659,361.17,505.039,326.049,471.659,487.536,"no"
"OG0010639",5.028115,8.206472,7.875951,17.085145,115,277.419,179.003,695.615,2865.88,2596.086,2832.478,2848.267,"no"
"OG0010640",1.438208,6.882408,4.473129,11.327002,31,217.872,95.742,434.458,2700.88,2431.086,2667.478,2683.267,"no"
"OG0010642",9.640527,9.370214,10.4307,27.037636,24,35.039,33,163,311.942724414443,287.17045930904,394.28443671163,421.744867733222,"no"
"OG0010643",4.391909,8.964018,7.607267,11.15981,45,118.369,76.33,202,1283.88,1014.086,1250.478,1266.267,"no"
"OG0010644",1.987101,3.819003,3.140022,7.309523,32,86.931,50,209,2017.88,1748.086,1984.478,2000.267,"no"
"OG0010646",9.409238,10.218776,10.618126,16.142563,64.793,80.775,69,205.426,862.851777027322,607.03513266814,809.860135204932,890.25224548196,"no"
"OG0010649",6.540879,10.079667,8.430113,10.493987,82,170.77,104,233,1570.88,1301.086,1537.478,1553.267,"no"
"OG0010650",2.946425,5.125801,4.412447,8.961547,32,72.825,47,172.074,1360.88,1091.086,1327.478,1343.267,"no"
"OG0010651",7.527113,10.713337,11.440702,28.921801,91,173.694,136,619.005,1514.88,1245.086,1481.478,1497.267,"no"
"OG0010652",4.599478,7.034749,7.471967,18.374258,90,199.885,145,639.363,2451.88,2182.086,2418.478,2434.267,"no"
"OG0010653",5.462166,11.677461,9.223674,13.868994,76.846,227.035,128,346,1762.88,1493.086,1729.478,1745.267,"no"
"OG0010655",2.269567,5.259111,0,5.738129,1,5,0,4,55.211,73.013,58.145259574737,48.766,"no"
"OG0010656",1.223252,3.226752,4.339146,6.944577,25,96.265,88,252.468,2560.88,2291.086,2527.478,2543.267,"no"
"OG0010657",4.864067,8.306624,6.071633,18.8287,34,65.557,41.045,231,875.88,606.086,842.478,858.267,"no"
"OG0010658",7.515877,11.424484,4.763776,19.402263,104,217.803,65,476,1733.88,1464.086,1700.478,1716.267,"no"
"OG0010659",15.313135,24.448255,25.628203,35.711989,158,325.702,259,651.005,1292.88,1023.086,1259.478,1275.267,"no"
"OG0010660",9.039967,18.575678,24.511697,30.994218,86,247.905,180,733.037,1192.05649625425,1024.89473135818,915.183092312213,1654.53408985592,"no"
"OG0010661",4.807196,8.578955,10.125371,14.970375,74,185.338,154,409,1928.88,1659.086,1895.478,1911.267,"no"
"OG0010662",2.232073,3.402591,6.839048,2.332575,22,31.068,59,36.004,1235.03595412874,701.196613059283,1075.14087690918,1079.81813340407,"no"
"OG0010663",4.748965,20.647435,14.006324,19.589463,36,182.848,103,261.055,949.88,680.086,916.478,932.267,"no"
