Contig,Orthogroup
Past_DN55138_c0_seq1,OG0000359
Past_DN60362_c0_seq1,OG0000359
Past_DN67245_c0_seq1,OG0000359
Past_DN69481_c0_seq1,OG0000359
Past_DN74963_c0_seq6,OG0000359
Past_DN75377_c2_seq2,OG0000359
Past_DN79633_c0_seq2,OG0000359
Past_DN54679_c0_seq2,OG0046700
Past_DN74464_c4_seq1,OG0046700
0,OG0033948
0,OG0033949
0,OG0024552
0,OG0033940
0,OG0033941
0,OG0033942
0,OG0033943
0,OG0033944
Past_DN76665_c0_seq1,OG0033945
0,OG0033946
0,OG0033947
0,OG0018848
Past_DN69868_c1_seq2,OG0018849
Past_DN106253_c0_seq1,OG0018842
0,OG0018843
0,OG0018840
Past_DN69621_c0_seq1,OG0018841
Past_DN78592_c1_seq1,OG0018846
Past_DN78129_c0_seq1,OG0018847
Past_DN74804_c0_seq1,OG0018844
Past_DN108421_c0_seq1,OG0018845
Past_DN50577_c0_seq1,OG0046668
0,OG0042956
0,OG0008296
0,OG0008297
0,OG0042650
Past_DN75352_c0_seq1,OG0000358
Past_DN77508_c0_seq1,OG0000358
Past_DN77535_c0_seq3,OG0000358
Past_DN98466_c0_seq1,OG0000358
0,OG0042651
0,OG0042654
0,OG0042655
Past_DN76646_c0_seq20,OG0030071
0,OG0040748
0,OG0030070
0,OG0036657
Past_DN107154_c0_seq1,OG0030073
0,OG0042658
Past_DN15680_c0_seq1,OG0030072
Past_DN90001_c0_seq1,OG0008298
0,OG0042659
Past_DN87568_c0_seq1,OG0030075
0,OG0008299
0,OG0030074
Past_DN18907_c0_seq1,OG0003892
Past_DN45742_c1_seq1,OG0003892
Past_DN10871_c0_seq1,OG0030077
0,OG0036656
0,OG0030076
0,OG0044348
0,OG0044349
0,OG0021491
0,OG0021490
0,OG0021493
0,OG0021492
0,OG0021495
0,OG0021494
0,OG0021497
0,OG0021496
0,OG0021499
0,OG0021498
0,OG0036654
0,OG0035450
0,OG0035451
Past_DN29561_c0_seq1,OG0035452
0,OG0035453
0,OG0035454
0,OG0035455
0,OG0035456
0,OG0035457
0,OG0035458
0,OG0035459
0,OG0004911
0,OG0004910
0,OG0004913
Past_DN96800_c0_seq1,OG0004912
0,OG0004915
0,OG0004914
0,OG0004917
Past_DN24166_c0_seq1,OG0004916
Past_DN26374_c0_seq1,OG0004919
0,OG0004918
0,OG0040670
Past_DN82578_c0_seq1,OG0031515
Past_DN126887_c0_seq1,OG0031514
0,OG0024451
0,OG0031516
0,OG0031511
Past_DN32479_c0_seq1,OG0031510
Past_DN83693_c0_seq1,OG0031513
Past_DN65979_c0_seq1,OG0031512
Past_DN66563_c0_seq3,OG0031512
0,OG0040749
0,OG0031519
Past_DN92244_c0_seq1,OG0031518
0,OG0036652
Past_DN65106_c0_seq1,OG0026550
0,OG0036651
Past_DN68485_c0_seq2,OG0001989
Past_DN68485_c0_seq2,OG0001989
Past_DN70315_c0_seq1,OG0001988
Past_DN70315_c0_seq1,OG0001988
Past_DN75082_c0_seq2,OG0026553
0,OG0045921
Past_DN17238_c0_seq1,OG0001981
Past_DN87981_c0_seq1,OG0001980
Past_DN92528_c0_seq1,OG0001980
Past_DN76022_c0_seq3,OG0001983
Past_DN70068_c0_seq1,OG0001982
Past_DN70068_c1_seq1,OG0001982
Past_DN71821_c4_seq1,OG0001982
Past_DN69023_c0_seq1,OG0001985
Past_DN69023_c1_seq3,OG0001985
Past_DN73999_c1_seq1,OG0001984
Past_DN75304_c1_seq1,OG0001984
Past_DN95925_c0_seq1,OG0001984
Past_DN23460_c0_seq1,OG0001987
Past_DN30419_c0_seq1,OG0001987
Past_DN40774_c1_seq1,OG0001987
Past_DN58390_c0_seq1,OG0001987
Past_DN63364_c1_seq1,OG0001987
Past_DN63817_c0_seq1,OG0001987
Past_DN64302_c0_seq5,OG0001987
Past_DN70159_c0_seq3,OG0001987
Past_DN70460_c0_seq2,OG0001986
Past_DN81073_c0_seq1,OG0001986
Past_DN86596_c0_seq1,OG0001986
0,OG0020720
0,OG0020721
0,OG0020722
0,OG0020723
0,OG0020724
0,OG0020725
0,OG0020726
0,OG0020727
0,OG0020728
0,OG0020729
0,OG0036650
0,OG0024454
0,OG0032154
Past_DN84868_c0_seq1,OG0032155
Past_DN61549_c0_seq1,OG0032156
Past_DN56236_c0_seq1,OG0032157
Past_DN36821_c1_seq1,OG0032150
Past_DN73388_c0_seq3,OG0032151
0,OG0032152
Past_DN81889_c0_seq1,OG0032153
0,OG0045928
0,OG0032158
0,OG0032159
0,OG0045259
0,OG0045258
0,OG0045255
0,OG0045254
0,OG0024455
0,OG0045256
0,OG0045251
0,OG0045250
0,OG0045253
0,OG0045252
0,OG0037367
0,OG0008357
Past_DN4063_c0_seq1,OG0008356
Past_DN89474_c0_seq1,OG0008356
0,OG0008355
Past_DN88798_c0_seq1,OG0008354
Past_DN16626_c0_seq1,OG0008353
Past_DN28704_c0_seq1,OG0008353
0,OG0008352
0,OG0008351
0,OG0008350
Past_DN36034_c0_seq1,OG0000160
Past_DN36034_c1_seq1,OG0000160
Past_DN57509_c0_seq1,OG0000160
Past_DN65672_c0_seq5,OG0000160
Past_DN70342_c0_seq3,OG0000160
Past_DN70342_c1_seq1,OG0000160
Past_DN74462_c0_seq8,OG0000160
Past_DN74462_c0_seq8,OG0000160
Past_DN76909_c0_seq23,OG0000160
Past_DN28027_c1_seq1,OG0000161
Past_DN39726_c0_seq1,OG0000161
Past_DN39851_c0_seq2,OG0000161
Past_DN42049_c0_seq1,OG0000161
Past_DN44759_c0_seq1,OG0000161
Past_DN54666_c0_seq1,OG0000161
Past_DN58110_c0_seq2,OG0000161
Past_DN58520_c0_seq1,OG0000161
Past_DN62613_c1_seq1,OG0000161
Past_DN63053_c0_seq1,OG0000161
Past_DN63608_c0_seq5,OG0000161
Past_DN71524_c0_seq2,OG0000161
Past_DN73429_c0_seq4,OG0000161
Past_DN74438_c0_seq1,OG0000161
Past_DN74438_c1_seq1,OG0000161
Past_DN75244_c5_seq1,OG0000161
Past_DN77698_c1_seq1,OG0000161
Past_DN78030_c0_seq1,OG0000161
Past_DN78196_c1_seq1,OG0000161
Past_DN79046_c0_seq4,OG0000161
Past_DN79552_c0_seq2,OG0000161
Past_DN93829_c0_seq1,OG0000161
Past_DN49778_c0_seq1,OG0000162
Past_DN56699_c2_seq1,OG0000162
Past_DN58265_c0_seq1,OG0000162
Past_DN71707_c0_seq2,OG0000162
Past_DN72059_c0_seq3,OG0000162
Past_DN72829_c0_seq2,OG0000162
Past_DN77555_c1_seq1,OG0000162
Past_DN78907_c0_seq8,OG0000162
Past_DN7917_c0_seq2,OG0000162
Past_DN79485_c0_seq7,OG0000162
Past_DN79641_c0_seq1,OG0000162
Past_DN86783_c0_seq1,OG0000162
Past_DN61822_c1_seq2,OG0000163
Past_DN63100_c0_seq1,OG0000163
Past_DN77473_c0_seq2,OG0000163
Past_DN81658_c0_seq1,OG0000163
Past_DN98787_c0_seq1,OG0000163
Past_DN45056_c0_seq1,OG0000164
Past_DN51038_c0_seq1,OG0000164
Past_DN59399_c0_seq1,OG0000164
Past_DN72065_c1_seq1,OG0000164
Past_DN78569_c2_seq1,OG0000164
Past_DN78605_c0_seq5,OG0000164
Past_DN78647_c0_seq4,OG0000164
Past_DN79012_c0_seq3,OG0000164
Past_DN96294_c0_seq1,OG0000164
Past_DN101201_c0_seq1,OG0000165
Past_DN111138_c0_seq1,OG0000165
Past_DN121661_c0_seq1,OG0000165
Past_DN26030_c0_seq1,OG0000165
Past_DN331_c0_seq2,OG0000165
Past_DN77367_c0_seq3,OG0000165
Past_DN76296_c0_seq1,OG0008359
Past_DN85452_c0_seq1,OG0000167
Past_DN80124_c0_seq1,OG0002988
Past_DN46174_c0_seq1,OG0002989
Past_DN25422_c0_seq1,OG0002980
Past_DN79434_c0_seq2,OG0002980
Past_DN74597_c0_seq1,OG0002981
Past_DN103334_c0_seq1,OG0002982
Past_DN79077_c0_seq11,OG0002983
Past_DN62747_c0_seq1,OG0002984
Past_DN50617_c0_seq2,OG0002985
0,OG0002986
Past_DN47542_c1_seq1,OG0002987
Past_DN70895_c0_seq2,OG0002987
Past_DN87019_c0_seq1,OG0002987
0,OG0007756
0,OG0007757
0,OG0007754
0,OG0007755
0,OG0007752
Past_DN18144_c0_seq1,OG0007753
Past_DN106881_c0_seq1,OG0007750
0,OG0007751
0,OG0041549
0,OG0007758
Past_DN64507_c0_seq1,OG0007759
Past_DN81136_c0_seq1,OG0007759
0,OG0005668
0,OG0005669
0,OG0000298
Past_DN77838_c0_seq3,OG0000299
Past_DN78483_c0_seq3,OG0000299
Past_DN78495_c0_seq7,OG0000299
Past_DN78654_c0_seq3,OG0000299
Past_DN79532_c0_seq1,OG0000299
Past_DN79606_c0_seq8,OG0000299
0,OG0005664
0,OG0005665
Past_DN53929_c0_seq1,OG0005666
Past_DN71049_c0_seq1,OG0005666
Past_DN77548_c0_seq2,OG0005666
Past_DN79227_c0_seq1,OG0005666
Past_DN83206_c0_seq1,OG0005667
Past_DN88295_c0_seq1,OG0005667
Past_DN109382_c0_seq1,OG0000292
Past_DN27502_c0_seq1,OG0000292
Past_DN41558_c0_seq2,OG0000292
Past_DN41558_c1_seq1,OG0000292
Past_DN43102_c0_seq1,OG0000292
Past_DN44572_c0_seq1,OG0000292
Past_DN48400_c0_seq1,OG0000292
Past_DN48400_c1_seq1,OG0000292
Past_DN52546_c0_seq1,OG0000292
Past_DN60419_c1_seq1,OG0000292
Past_DN60419_c3_seq1,OG0000292
Past_DN69770_c0_seq2,OG0000292
Past_DN69770_c1_seq2,OG0000292
Past_DN72277_c3_seq1,OG0000292
Past_DN73216_c0_seq2,OG0000292
Past_DN74177_c1_seq1,OG0000292
Past_DN75088_c0_seq3,OG0000292
Past_DN77402_c0_seq13,OG0000292
Past_DN77402_c1_seq1,OG0000292
Past_DN91790_c0_seq1,OG0000292
Past_DN93236_c0_seq1,OG0000292
Past_DN99641_c0_seq1,OG0000292
Past_DN99704_c0_seq1,OG0000292
Past_DN25502_c0_seq2,OG0000293
Past_DN35762_c0_seq1,OG0000293
Past_DN42171_c0_seq1,OG0000293
Past_DN51039_c0_seq1,OG0000293
Past_DN62489_c0_seq1,OG0000293
Past_DN63447_c0_seq2,OG0000293
Past_DN64749_c0_seq1,OG0000293
Past_DN67253_c0_seq1,OG0000293
Past_DN70095_c4_seq1,OG0000293
Past_DN70545_c1_seq1,OG0000293
Past_DN72583_c3_seq11,OG0000293
Past_DN73191_c0_seq2,OG0000293
Past_DN73628_c0_seq11,OG0000293
Past_DN75364_c0_seq1,OG0000293
Past_DN75733_c0_seq4,OG0000293
Past_DN76623_c1_seq3,OG0000293
Past_DN77630_c0_seq7,OG0000293
Past_DN77836_c0_seq3,OG0000293
Past_DN78317_c5_seq1,OG0000293
Past_DN79519_c0_seq4,OG0000293
Past_DN79643_c0_seq1,OG0000293
Past_DN79660_c1_seq2,OG0000293
Past_DN82279_c0_seq1,OG0000293
Past_DN76139_c0_seq5,OG0005662
0,OG0005663
Past_DN44482_c0_seq1,OG0026601
Past_DN32136_c1_seq1,OG0015720
Past_DN77342_c0_seq1,OG0026600
Past_DN74094_c2_seq1,OG0026603
0,OG0033207
0,OG0033206
0,OG0033205
Past_DN28171_c0_seq1,OG0026602
Past_DN25804_c1_seq1,OG0033203
0,OG0033202
0,OG0033201
0,OG0033200
Past_DN68423_c0_seq5,OG0026605
0,OG0033209
Past_DN76564_c0_seq2,OG0026604
0,OG0015721
0,OG0026607
0,OG0043849
Past_DN78318_c0_seq1,OG0026606
Past_DN70950_c0_seq3,OG0016912
Past_DN74885_c1_seq1,OG0016913
Past_DN79116_c1_seq1,OG0016910
Past_DN73865_c0_seq2,OG0016911
Past_DN71620_c0_seq16,OG0016916
0,OG0016917
Past_DN64559_c0_seq1,OG0016914
Past_DN77798_c4_seq2,OG0016915
Past_DN63198_c0_seq3,OG0016918
Past_DN64624_c0_seq1,OG0016918
Past_DN66413_c1_seq1,OG0016919
Past_DN122837_c0_seq1,OG0006409
Past_DN77070_c0_seq1,OG0006409
Past_DN21786_c0_seq1,OG0006408
Past_DN74266_c2_seq11,OG0006408
Past_DN66573_c1_seq1,OG0006401
Past_DN75426_c0_seq1,OG0006400
Past_DN68528_c0_seq1,OG0006403
Past_DN65189_c0_seq1,OG0006402
Past_DN73931_c1_seq1,OG0006405
Past_DN75469_c0_seq3,OG0006404
Past_DN87910_c0_seq1,OG0006404
Past_DN70829_c0_seq2,OG0006407
Past_DN69748_c0_seq1,OG0006406
Past_DN23427_c0_seq1,OG0028756
Past_DN119565_c0_seq1,OG0039629
0,OG0039628
Past_DN75697_c0_seq1,OG0010459
Past_DN74595_c1_seq2,OG0010458
Past_DN130796_c0_seq1,OG0004139
Past_DN70870_c0_seq5,OG0004138
Past_DN67122_c0_seq1,OG0010455
Past_DN76332_c0_seq2,OG0010454
Past_DN74498_c1_seq3,OG0010457
Past_DN77029_c0_seq1,OG0010456
0,OG0010451
Past_DN69879_c0_seq1,OG0010450
Past_DN69419_c0_seq1,OG0010453
Past_DN62771_c0_seq1,OG0010452
Past_DN62407_c1_seq1,OG0031030
Past_DN65401_c0_seq2,OG0031030
Past_DN24590_c0_seq1,OG0031031
0,OG0039623
0,OG0036755
0,OG0039622
0,OG0039621
0,OG0039620
0,OG0039627
0,OG0039626
Past_DN58691_c1_seq1,OG0031038
Past_DN31128_c0_seq1,OG0031039
Past_DN73391_c0_seq1,OG0034268
0,OG0034269
0,OG0034264
0,OG0034265
Past_DN75137_c1_seq1,OG0034266
0,OG0034267
0,OG0034260
0,OG0034261
0,OG0034262
0,OG0034263
0,OG0045332
0,OG0040999
0,OG0040998
0,OG0040991
0,OG0040990
0,OG0040993
0,OG0040992
0,OG0036758
0,OG0040994
0,OG0040997
0,OG0040996
Past_DN40981_c0_seq1,OG0002470
Past_DN40981_c1_seq1,OG0002470
Past_DN79923_c0_seq1,OG0002470
Past_DN47615_c0_seq1,OG0002471
Past_DN79342_c0_seq2,OG0002471
Past_DN77744_c1_seq7,OG0002472
Past_DN46845_c0_seq1,OG0002473
Past_DN77853_c1_seq1,OG0002473
Past_DN48501_c0_seq1,OG0002474
Past_DN57282_c0_seq1,OG0002474
Past_DN72517_c0_seq1,OG0002474
Past_DN65569_c0_seq1,OG0002475
Past_DN65844_c0_seq1,OG0002475
Past_DN124104_c0_seq1,OG0002476
Past_DN78733_c0_seq3,OG0002476
Past_DN137255_c0_seq1,OG0002477
Past_DN83267_c0_seq1,OG0002477
Past_DN69838_c0_seq1,OG0002478
Past_DN74618_c2_seq1,OG0002478
Past_DN108012_c0_seq1,OG0002479
Past_DN52489_c0_seq2,OG0002479
Past_DN69634_c2_seq7,OG0002479
Past_DN72440_c0_seq5,OG0002479
Past_DN78457_c0_seq4,OG0002479
0,OG0046234
0,OG0046235
0,OG0046232
0,OG0046233
Past_DN57661_c0_seq1,OG0046230
Past_DN112518_c0_seq1,OG0046231
Past_DN137360_c0_seq1,OG0012343
Past_DN82609_c0_seq1,OG0012343
Past_DN79137_c0_seq1,OG0012342
Past_DN93239_c0_seq1,OG0012341
0,OG0012340
Past_DN67616_c0_seq1,OG0012347
Past_DN80057_c0_seq1,OG0012346
Past_DN93513_c0_seq1,OG0012345
Past_DN39032_c0_seq1,OG0012344
Past_DN39032_c1_seq1,OG0012344
Past_DN85567_c0_seq1,OG0012344
Past_DN41761_c0_seq1,OG0012349
Past_DN105712_c0_seq1,OG0012348
Past_DN36390_c0_seq1,OG0012348
0,OG0013432
0,OG0013433
Past_DN26824_c0_seq1,OG0013430
Past_DN99041_c0_seq1,OG0013430
0,OG0013431
0,OG0013436
0,OG0013437
0,OG0013434
Past_DN100773_c0_seq1,OG0013435
Past_DN109706_c0_seq1,OG0013438
Past_DN75072_c0_seq1,OG0013439
0,OG0014428
Past_DN35871_c1_seq1,OG0014429
Past_DN88457_c0_seq1,OG0029401
Past_DN83749_c0_seq1,OG0029406
Past_DN72648_c0_seq2,OG0029407
Past_DN73614_c0_seq1,OG0011492
Past_DN78198_c0_seq1,OG0011493
Past_DN54147_c0_seq1,OG0011490
Past_DN55433_c1_seq1,OG0011490
Past_DN76281_c0_seq3,OG0011491
Past_DN73990_c0_seq1,OG0011496
Past_DN69535_c0_seq1,OG0011497
Past_DN77141_c0_seq14,OG0011494
Past_DN76232_c3_seq2,OG0011495
Past_DN79049_c0_seq49,OG0000933
Past_DN60528_c0_seq1,OG0000932
Past_DN77459_c0_seq2,OG0011498
Past_DN67370_c0_seq2,OG0011499
Past_DN39740_c0_seq1,OG0000937
Past_DN70295_c1_seq1,OG0000937
Past_DN72378_c0_seq1,OG0000937
Past_DN75313_c0_seq1,OG0000937
0,OG0000936
Past_DN32400_c0_seq1,OG0000935
Past_DN38803_c0_seq1,OG0000935
Past_DN28623_c0_seq1,OG0000934
Past_DN83915_c0_seq1,OG0000934
Past_DN85307_c0_seq1,OG0000934
Past_DN86466_c0_seq1,OG0000934
0,OG0029396
Past_DN86086_c0_seq1,OG0029397
Past_DN79030_c0_seq2,OG0008358
Past_DN79237_c0_seq1,OG0008358
Past_DN80259_c0_seq1,OG0029395
Past_DN84189_c0_seq1,OG0029392
Past_DN94688_c0_seq1,OG0029393
Past_DN50829_c0_seq1,OG0029390
0,OG0029391
0,OG0029398
Past_DN101026_c0_seq1,OG0029399
Past_DN55565_c0_seq1,OG0009743
Past_DN70607_c1_seq5,OG0009742
Past_DN73205_c0_seq1,OG0009741
Past_DN44797_c0_seq1,OG0009740
Past_DN74727_c3_seq1,OG0009740
Past_DN77967_c2_seq1,OG0009740
Past_DN68306_c0_seq1,OG0009747
Past_DN71326_c0_seq10,OG0009746
Past_DN63390_c0_seq1,OG0009745
Past_DN76291_c0_seq5,OG0009744
Past_DN20262_c0_seq1,OG0009749
0,OG0009748
Past_DN33054_c0_seq1,OG0029648
Past_DN69911_c0_seq1,OG0029649
0,OG0029644
0,OG0029645
Past_DN74555_c2_seq1,OG0029646
Past_DN109303_c0_seq1,OG0029647
Past_DN135495_c0_seq1,OG0029640
Past_DN84561_c0_seq1,OG0029641
Past_DN19871_c1_seq1,OG0029642
0,OG0029643
Past_DN60453_c1_seq2,OG0003857
0,OG0042935
0,OG0042934
0,OG0042937
Past_DN65060_c0_seq2,OG0015777
0,OG0015776
0,OG0015775
Past_DN67572_c0_seq1,OG0015774
Past_DN70639_c0_seq1,OG0015773
0,OG0015772
Past_DN59471_c0_seq1,OG0015771
0,OG0015770
Past_DN71799_c0_seq2,OG0046908
0,OG0042931
0,OG0042869
0,OG0015779
Past_DN83797_c0_seq1,OG0015778
Past_DN57205_c0_seq1,OG0042933
0,OG0042932
0,OG0016145
0,OG0016144
0,OG0016147
Past_DN77930_c0_seq1,OG0016146
Past_DN49709_c0_seq1,OG0016141
Past_DN82360_c0_seq1,OG0016140
Past_DN85649_c0_seq1,OG0016143
Past_DN68276_c0_seq1,OG0016142
0,OG0023093
0,OG0023092
0,OG0023091
0,OG0023090
Past_DN76494_c1_seq7,OG0016149
Past_DN77837_c0_seq1,OG0016148
0,OG0023095
0,OG0023094
0,OG0015489
Past_DN30770_c0_seq1,OG0015488
Past_DN72933_c0_seq2,OG0015488
Past_DN65398_c0_seq1,OG0015485
Past_DN74588_c0_seq7,OG0015484
Past_DN66490_c0_seq1,OG0015487
Past_DN65216_c0_seq1,OG0015486
0,OG0015481
Past_DN115931_c0_seq1,OG0015480
0,OG0015483
Past_DN28581_c0_seq1,OG0015482
Past_DN67608_c0_seq3,OG0015482
Past_DN27350_c0_seq1,OG0017438
Past_DN80307_c0_seq1,OG0017439
0,OG0017436
0,OG0017437
0,OG0017434
0,OG0017435
0,OG0017432
0,OG0017433
0,OG0017430
Past_DN80281_c0_seq1,OG0017431
Past_DN84465_c0_seq1,OG0017431
0,OG0008832
0,OG0008833
Past_DN69271_c0_seq1,OG0008830
Past_DN77200_c0_seq10,OG0008830
0,OG0008831
Past_DN63115_c0_seq1,OG0008836
Past_DN46537_c0_seq1,OG0008837
Past_DN47935_c0_seq1,OG0008837
Past_DN75244_c5_seq1,OG0008834
0,OG0008835
0,OG0008838
0,OG0008839
Past_DN75863_c1_seq5,OG0026573
0,OG0026572
Past_DN77470_c0_seq3,OG0026571
Past_DN67445_c0_seq3,OG0026570
Past_DN77676_c0_seq2,OG0026577
Past_DN72555_c0_seq2,OG0026576
Past_DN77186_c0_seq1,OG0026575
Past_DN76590_c0_seq2,OG0026574
0,OG0028517
0,OG0028516
Past_DN22376_c0_seq1,OG0026579
0,OG0026578
Past_DN92078_c0_seq1,OG0028513
Past_DN14820_c0_seq1,OG0028512
Past_DN36066_c1_seq1,OG0028511
0,OG0028510
0,OG0022050
0,OG0022051
0,OG0022052
0,OG0022053
0,OG0022054
0,OG0022055
Past_DN80362_c0_seq1,OG0022056
0,OG0022057
0,OG0022058
0,OG0022059
0,OG0025008
0,OG0025009
Past_DN76859_c0_seq2,OG0010004
Past_DN67261_c0_seq1,OG0010005
0,OG0040722
Past_DN22558_c0_seq1,OG0034368
0,OG0040723
0,OG0044142
0,OG0040720
0,OG0040721
0,OG0044143
Past_DN61890_c0_seq1,OG0010008
Past_DN100512_c0_seq1,OG0010009
Past_DN47156_c0_seq1,OG0010009
0,OG0044140
0,OG0014161
0,OG0014160
0,OG0014163
0,OG0014162
Past_DN81334_c0_seq1,OG0014165
0,OG0014164
0,OG0014167
Past_DN72808_c0_seq1,OG0014166
0,OG0014169
Past_DN98603_c0_seq1,OG0014168
0,OG0037438
0,OG0044141
0,OG0042152
0,OG0037439
0,OG0044146
0,OG0030004
0,OG0030005
0,OG0030006
0,OG0030007
Past_DN2415_c0_seq1,OG0030000
Past_DN11881_c0_seq1,OG0030001
Past_DN85262_c0_seq1,OG0030002
Past_DN23012_c0_seq1,OG0030003
0,OG0045130
0,OG0030008
Past_DN134965_c0_seq1,OG0030009
0,OG0044147
0,OG0024069
Past_DN60789_c0_seq1,OG0024068
0,OG0045131
0,OG0024063
0,OG0024062
Past_DN56678_c0_seq1,OG0024061
0,OG0024060
0,OG0024067
0,OG0024066
0,OG0024065
0,OG0024064
0,OG0044144
0,OG0045079
0,OG0021653
0,OG0021652
0,OG0021651
0,OG0021650
0,OG0021657
0,OG0021656
0,OG0021655
0,OG0021654
0,OG0021659
0,OG0021658
0,OG0044145
0,OG0045078
Past_DN80295_c0_seq1,OG0046382
Past_DN117307_c0_seq1,OG0003024
Past_DN28607_c0_seq1,OG0003024
Past_DN4072_c1_seq1,OG0003024
Past_DN91670_c0_seq1,OG0003025
0,OG0023879
0,OG0023878
0,OG0046383
0,OG0023871
0,OG0023870
0,OG0023873
Past_DN56445_c0_seq1,OG0023872
0,OG0023875
0,OG0023874
0,OG0023877
0,OG0023876
Past_DN102381_c0_seq1,OG0031757
Past_DN68453_c1_seq1,OG0010514
0,OG0031755
Past_DN105492_c0_seq1,OG0031754
Past_DN21213_c1_seq1,OG0031753
0,OG0031752
0,OG0031751
Past_DN72358_c1_seq1,OG0010515
0,OG0039560
0,OG0039561
0,OG0039562
0,OG0039563
0,OG0039564
0,OG0039565
Past_DN82429_c0_seq1,OG0031759
0,OG0031758
0,OG0042053
Past_DN70904_c0_seq1,OG0046878
0,OG0044021
Past_DN32419_c1_seq1,OG0015646
Past_DN53395_c0_seq1,OG0046381
0,OG0020522
0,OG0020523
0,OG0020520
0,OG0020521
0,OG0020526
0,OG0020527
0,OG0020524
0,OG0020525
0,OG0036110
0,OG0039697
0,OG0020528
0,OG0020529
0,OG0039692
0,OG0039693
0,OG0039690
0,OG0039691
0,OG0040299
0,OG0015648
0,OG0026968
0,OG0026969
0,OG0036111
0,OG0044023
0,OG0026960
0,OG0026961
0,OG0026962
0,OG0026963
0,OG0026964
0,OG0026965
0,OG0026966
0,OG0026967
Past_DN30963_c0_seq1,OG0046579
Past_DN30304_c0_seq1,OG0046578
Past_DN57573_c0_seq1,OG0046578
0,OG0044022
Past_DN29810_c1_seq1,OG0046571
Past_DN76353_c1_seq1,OG0046571
Past_DN29717_c0_seq1,OG0046570
Past_DN29717_c1_seq1,OG0046570
Past_DN29928_c0_seq1,OG0046573
Past_DN23444_c0_seq1,OG0046384
Past_DN30180_c0_seq1,OG0046575
Past_DN74643_c0_seq1,OG0046575
Past_DN30138_c1_seq1,OG0046574
Past_DN67287_c0_seq2,OG0046574
Past_DN30262_c0_seq1,OG0046577
Past_DN62844_c0_seq1,OG0046577
Past_DN30184_c0_seq1,OG0046576
Past_DN35790_c2_seq1,OG0046576
0,OG0044025
0,OG0046385
0,OG0032268
Past_DN30703_c0_seq1,OG0030772
Past_DN75998_c2_seq2,OG0032269
0,OG0037348
Past_DN133021_c0_seq1,OG0030773
0,OG0037346
0,OG0037347
0,OG0037344
0,OG0037345
0,OG0037342
Past_DN21452_c1_seq1,OG0030770
0,OG0037340
0,OG0037341
Past_DN85362_c0_seq1,OG0030771
0,OG0005468
Past_DN118293_c0_seq1,OG0005469
Past_DN24739_c0_seq1,OG0005466
Past_DN61954_c0_seq1,OG0005467
Past_DN73922_c1_seq2,OG0005467
Past_DN55343_c0_seq1,OG0005464
0,OG0005465
Past_DN77808_c0_seq5,OG0005462
Past_DN77808_c0_seq5,OG0005462
0,OG0005463
Past_DN85570_c0_seq1,OG0005460
Past_DN93555_c0_seq1,OG0005460
Past_DN79103_c1_seq5,OG0005461
Past_DN79103_c1_seq5,OG0005461
Past_DN123495_c0_seq1,OG0030774
Past_DN28159_c0_seq2,OG0001518
Past_DN80674_c0_seq1,OG0001518
Past_DN84681_c0_seq1,OG0001518
Past_DN89417_c0_seq1,OG0001518
Past_DN92022_c0_seq1,OG0001518
Past_DN46407_c0_seq1,OG0001519
Past_DN75014_c2_seq2,OG0001519
Past_DN77468_c0_seq5,OG0001519
Past_DN77468_c1_seq1,OG0001519
Past_DN68979_c0_seq2,OG0001516
Past_DN69736_c0_seq1,OG0001516
Past_DN78065_c0_seq5,OG0001517
Past_DN78065_c0_seq5,OG0001517
Past_DN78449_c0_seq2,OG0001517
Past_DN79529_c0_seq1,OG0001517
0,OG0001514
Past_DN29620_c1_seq1,OG0001515
Past_DN70532_c1_seq1,OG0001515
Past_DN7530_c0_seq1,OG0001515
Past_DN64200_c0_seq1,OG0001512
Past_DN73971_c1_seq1,OG0001512
Past_DN78295_c0_seq1,OG0001512
Past_DN33659_c0_seq1,OG0001513
Past_DN65194_c2_seq1,OG0001513
Past_DN65810_c0_seq1,OG0001513
Past_DN65820_c0_seq3,OG0001513
Past_DN66358_c1_seq1,OG0001513
Past_DN66358_c2_seq1,OG0001513
Past_DN72438_c1_seq3,OG0001513
Past_DN79033_c0_seq1,OG0001513
Past_DN78964_c0_seq7,OG0001510
Past_DN79508_c0_seq11,OG0001510
0,OG0001511
0,OG0032266
0,OG0044026
Past_DN60464_c1_seq1,OG0032267
0,OG0026038
0,OG0026039
Past_DN78114_c1_seq2,OG0026032
0,OG0026033
Past_DN52934_c1_seq1,OG0026030
Past_DN21882_c0_seq1,OG0026031
0,OG0026036
Past_DN67845_c0_seq2,OG0026037
Past_DN71406_c0_seq2,OG0026034
0,OG0026035
Past_DN38352_c0_seq1,OG0046401
0,OG0043579
Past_DN60365_c0_seq1,OG0004331
Past_DN23850_c0_seq1,OG0004330
Past_DN50337_c0_seq4,OG0004330
Past_DN112656_c0_seq1,OG0004333
Past_DN72316_c2_seq6,OG0004333
0,OG0004332
Past_DN71548_c1_seq1,OG0004335
Past_DN22267_c0_seq1,OG0004334
Past_DN40298_c0_seq1,OG0004334
Past_DN58331_c0_seq1,OG0004337
Past_DN72532_c0_seq3,OG0004337
0,OG0004336
Past_DN44033_c0_seq1,OG0004339
Past_DN77043_c0_seq1,OG0004339
